,observed_value,prediction,classifier,name_short,matrix,polarity,fold,iter_index
14104,True,False,MLP,Gluconic acid,pNA,positive,3,3
14105,True,False,MLP,Glucosamine,pNA,positive,3,3
14106,True,False,MLP,Glucosamine 6-phosphate,pNA,positive,3,3
14107,True,True,MLP,Glucose,pNA,positive,3,3
14108,True,False,MLP,Glucose 6-phosphate,pNA,positive,3,3
14109,True,False,MLP,Glucosyl cholesterol,pNA,positive,3,3
14110,True,False,MLP,Glutamic acid,pNA,positive,3,3
14111,True,False,MLP,Glutamine,pNA,positive,3,3
14112,True,False,MLP,Glutathione,pNA,positive,3,3
14113,True,False,MLP,Glycerophosphocholine,pNA,positive,3,3
14114,True,False,MLP,Glycine,pNA,positive,3,3
14115,False,False,MLP,DG 18:0-22:6,pNA,positive,3,3
14116,False,False,MLP,Dihydroxyacetone,pNA,positive,3,3
14117,False,True,MLP,Dihydroxyacetone phosphate,pNA,positive,3,3
14118,False,False,MLP,"Fructose 1,6-bisphosphate",pNA,positive,3,3
14119,True,True,MLP,Guanine,pNA,positive,4,3
14120,True,True,MLP,Histamine,pNA,positive,4,3
14121,True,True,MLP,Histidine,pNA,positive,4,3
14122,True,False,MLP,Homocysteine,pNA,positive,4,3
14123,True,True,MLP,Hypoxanthine,pNA,positive,4,3
14124,True,False,MLP,Kynurenic acid,pNA,positive,4,3
14125,True,False,MLP,Kynurenine,pNA,positive,4,3
14126,True,True,MLP,L-Dopa,pNA,positive,4,3
14127,True,False,MLP,Lyso PA 18:1,pNA,positive,4,3
14128,True,True,MLP,Lyso PC 15:0,pNA,positive,4,3
14129,True,False,MLP,Lyso PE 18:0,pNA,positive,4,3
14130,True,True,MLP,Lyso PG 16:0,pNA,positive,4,3
14131,True,True,MLP,Lyso PI 17:1,pNA,positive,4,3
14132,False,False,MLP,Fumaric acid,pNA,positive,4,3
14133,False,False,MLP,Glycerol 3-phosphate,pNA,positive,4,3
14134,False,True,MLP,Lactic acid,pNA,positive,4,3
14135,False,False,MLP,MG 18:1,pNA,positive,4,3
14136,True,True,MLP,Lyso PS 17:1,pNA,positive,5,3
14137,True,False,MLP,Malic acid,pNA,positive,5,3
14138,True,True,MLP,Melatonin,pNA,positive,5,3
14139,True,False,MLP,Methionine,pNA,positive,5,3
14140,True,False,MLP,N-Acetylaspartic acid,pNA,positive,5,3
14141,True,True,MLP,N-Acetylaspartylglutamic acid,pNA,positive,5,3
14142,True,True,MLP,N-Acetylgalactosamine 6-phosphate,pNA,positive,5,3
14143,True,True,MLP,N-Acetylglucosamine,pNA,positive,5,3
14144,True,True,MLP,"N6,N6,N6-Trimethyllysine",pNA,positive,5,3
14145,True,False,MLP,Nicotinamide adenine dinucleotide (NAD),pNA,positive,5,3
14146,True,True,MLP,Nicotinamide riboside,pNA,positive,5,3
14147,True,True,MLP,Nicotinamide ribotide,pNA,positive,5,3
14148,False,True,MLP,Malonic acid,pNA,positive,5,3
14149,False,False,MLP,Mevalonic acid,pNA,positive,5,3
14150,False,True,MLP,Myo-inositol 1-phosphate,pNA,positive,5,3
14151,False,False,MLP,Niacinamide,pNA,positive,5,3
14152,True,False,MLP,Ornithine,pNA,positive,6,3
14153,True,False,MLP,Oxidized glutathione,pNA,positive,6,3
14154,True,True,MLP,PA 16:0-18:1,pNA,positive,6,3
14155,True,False,MLP,PC (O) C16-18:1,pNA,positive,6,3
14156,True,True,MLP,PC 15:0-18:1,pNA,positive,6,3
14157,True,False,MLP,PE 18:0-20:4,pNA,positive,6,3
14158,True,False,MLP,PG 16:0-18:1,pNA,positive,6,3
14159,True,False,MLP,PI 16:0-18:1,pNA,positive,6,3
14160,True,False,MLP,PI(5)P 18:1,pNA,positive,6,3
14161,True,False,MLP,PS (POPS) 16:0-18:1,pNA,positive,6,3
14162,True,False,MLP,Palmitoyl-CoA,pNA,positive,6,3
14163,True,False,MLP,Pantetheine,pNA,positive,6,3
14164,False,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",pNA,positive,6,3
14165,False,False,MLP,Nicotinic acid,pNA,positive,6,3
14166,False,False,MLP,Orotic acid,pNA,positive,6,3
14167,False,True,MLP,Oxalacetic acid,pNA,positive,6,3
14168,True,True,MLP,Pantothenic acid,pNA,positive,7,3
14169,True,False,MLP,Phenylalanine,pNA,positive,7,3
14170,True,True,MLP,Proline,pNA,positive,7,3
14171,True,False,MLP,Propionylcarnitine,pNA,positive,7,3
14172,True,True,MLP,Prostaglandin E1,pNA,positive,7,3
14173,True,True,MLP,Putrescine,pNA,positive,7,3
14174,True,False,MLP,Pyridoxine,pNA,positive,7,3
14175,True,False,MLP,Quinolinic acid,pNA,positive,7,3
14176,True,False,MLP,Retinoic acid,pNA,positive,7,3
14177,True,True,MLP,Riboflavin,pNA,positive,7,3
14178,True,False,MLP,Ribulose 5-phosphate,pNA,positive,7,3
14179,True,True,MLP,S-Adenosylhomocysteine,pNA,positive,7,3
14180,False,False,MLP,Palmitic acid,pNA,positive,7,3
14181,False,True,MLP,Phosphocreatine,pNA,positive,7,3
14182,False,True,MLP,Phosphoenolpyruvic acid,pNA,positive,7,3
14183,False,True,MLP,Phylloquinone,pNA,positive,7,3
14184,True,True,MLP,S-Adenosylmethionine,pNA,positive,8,3
14185,True,True,MLP,SM d18:1-16:0,pNA,positive,8,3
14186,True,False,MLP,Serine,pNA,positive,8,3
14187,True,True,MLP,Spermidine,pNA,positive,8,3
14188,True,True,MLP,Sulfo GalCer 18:0(2S-OH),pNA,positive,8,3
14189,True,False,MLP,TG 15:0-18:1-15:0,pNA,positive,8,3
14190,True,True,MLP,Taurine,pNA,positive,8,3
14191,True,False,MLP,Taurocholic acid,pNA,positive,8,3
14192,True,True,MLP,Tetrahydrofolic acid,pNA,positive,8,3
14193,True,False,MLP,Thiamine,pNA,positive,8,3
14194,True,True,MLP,Thymine,pNA,positive,8,3
14195,True,False,MLP,Tryptophan,pNA,positive,8,3
14196,False,False,MLP,Pyruvic acid,pNA,positive,8,3
14197,False,False,MLP,Ribulose,pNA,positive,8,3
14198,False,True,MLP,Serotonin,pNA,positive,8,3
14199,False,True,MLP,Succinic acid,pNA,positive,8,3
14200,True,False,MLP,Tyrosine,pNA,positive,9,3
14201,True,True,MLP,Ureidosuccinic acid,pNA,positive,9,3
14202,True,False,MLP,Uridine,pNA,positive,9,3
14203,True,False,MLP,Uridine diphosphate,pNA,positive,9,3
14204,True,False,MLP,Uridine diphosphate glucose,pNA,positive,9,3
14205,True,False,MLP,Uridine diphosphate-N-acetylglucosamine,pNA,positive,9,3
14206,True,False,MLP,Valine,pNA,positive,9,3
14207,True,False,MLP,Xanthine,pNA,positive,9,3
14208,True,False,MLP,alpha-tocopherol,pNA,positive,9,3
14209,True,True,MLP,cis-Aconitic acid,pNA,positive,9,3
14210,True,True,MLP,gamma-Aminobutyric acid,pNA,positive,9,3
14211,True,True,MLP,myo-Inositol,pNA,positive,9,3
14212,False,False,MLP,Uracil,pNA,positive,9,3
14213,False,True,MLP,Uric acid,pNA,positive,9,3
14214,False,True,MLP,Uridine diphosphate glucuronic acid,pNA,positive,9,3
14215,False,True,MLP,Urocanic acid,pNA,positive,9,3
14216,True,True,MLP,2-Oxoglutaric acid,9AA,negative,0,4
14217,True,True,MLP,3-Hydroxyanthranilic acid,9AA,negative,0,4
14218,True,False,MLP,3-Phosphoglyceric acid,9AA,negative,0,4
14219,True,False,MLP,"4,5-Dihydroorotic acid",9AA,negative,0,4
14220,True,False,MLP,4-Hydroxyproline,9AA,negative,0,4
14221,True,False,MLP,5-Hydroxyindoleacetic acid,9AA,negative,0,4
14222,True,False,MLP,6-Phosphogluconic acid,9AA,negative,0,4
14223,True,False,MLP,Acetyl-CoA,9AA,negative,0,4
14224,True,False,MLP,Adenine,9AA,negative,0,4
14225,True,False,MLP,Adenosine diphosphate,9AA,negative,0,4
14226,True,True,MLP,Adenosine monophosphate,9AA,negative,0,4
14227,True,False,MLP,Arginine,9AA,negative,0,4
14228,True,True,MLP,Argininosuccinic acid,9AA,negative,0,4
14229,False,False,MLP,3-Hydroxymethylglutaric acid,9AA,negative,0,4
14230,False,False,MLP,Acetoacetic acid,9AA,negative,0,4
14231,False,False,MLP,Acetylcarnitine,9AA,negative,0,4
14232,False,False,MLP,Acetylcholine,9AA,negative,0,4
14233,False,False,MLP,Agmatine,9AA,negative,0,4
14234,True,True,MLP,Ascorbic acid,9AA,negative,1,4
14235,True,False,MLP,Asparagine,9AA,negative,1,4
14236,True,False,MLP,Aspartic acid,9AA,negative,1,4
14237,True,False,MLP,Cardiolipin 18:1,9AA,negative,1,4
14238,True,False,MLP,Carnitine,9AA,negative,1,4
14239,True,False,MLP,Carnosine,9AA,negative,1,4
14240,True,False,MLP,Cer d8:1/22:0 Cer,9AA,negative,1,4
14241,True,False,MLP,Cholic acid,9AA,negative,1,4
14242,True,True,MLP,Citric acid,9AA,negative,1,4
14243,True,True,MLP,Citrulline,9AA,negative,1,4
14244,True,True,MLP,Coenzyme A,9AA,negative,1,4
14245,True,True,MLP,Creatine,9AA,negative,1,4
14246,True,True,MLP,Creatinine,9AA,negative,1,4
14247,False,True,MLP,Biotin,9AA,negative,1,4
14248,False,False,MLP,Butyric acid,9AA,negative,1,4
14249,False,False,MLP,CAR 16:0,9AA,negative,1,4
14250,False,True,MLP,Cholecalciferol,9AA,negative,1,4
14251,True,False,MLP,Cysteine,9AA,negative,2,4
14252,True,False,MLP,Cystine,9AA,negative,2,4
14253,True,False,MLP,Cytidine,9AA,negative,2,4
14254,True,True,MLP,Cytosine,9AA,negative,2,4
14255,True,True,MLP,Dihydroxyacetone phosphate,9AA,negative,2,4
14256,True,True,MLP,Dopamine,9AA,negative,2,4
14257,True,False,MLP,Epinephrine,9AA,negative,2,4
14258,True,True,MLP,Flavin adenine dinucleotide,9AA,negative,2,4
14259,True,False,MLP,Flavin mononucleotide,9AA,negative,2,4
14260,True,False,MLP,"Fructose 1,6-bisphosphate",9AA,negative,2,4
14261,True,True,MLP,GM3 Ganglioside 18:0,9AA,negative,2,4
14262,True,False,MLP,GlcCer d18:1/18:0,9AA,negative,2,4
14263,False,True,MLP,Cholesterol,9AA,negative,2,4
14264,False,False,MLP,Cholesteryl acetate,9AA,negative,2,4
14265,False,True,MLP,Choline,9AA,negative,2,4
14266,False,False,MLP,Cyclic adenosine monophosphate,9AA,negative,2,4
14267,True,False,MLP,Gluconic acid,9AA,negative,3,4
14268,True,False,MLP,Glucosamine 6-phosphate,9AA,negative,3,4
14269,True,True,MLP,Glucose,9AA,negative,3,4
14270,True,False,MLP,Glucose 6-phosphate,9AA,negative,3,4
14271,True,False,MLP,Glucosyl cholesterol,9AA,negative,3,4
14272,True,False,MLP,Glutamic acid,9AA,negative,3,4
14273,True,False,MLP,Glutamine,9AA,negative,3,4
14274,True,False,MLP,Glutathione,9AA,negative,3,4
14275,True,True,MLP,Glycerol 3-phosphate,9AA,negative,3,4
14276,True,True,MLP,Glycine,9AA,negative,3,4
14277,True,True,MLP,Guanine,9AA,negative,3,4
14278,True,True,MLP,Histamine,9AA,negative,3,4
14279,False,True,MLP,Cytidine monophosphate,9AA,negative,3,4
14280,False,False,MLP,Dihydroxyacetone,9AA,negative,3,4
14281,False,False,MLP,Estradiol,9AA,negative,3,4
14282,False,True,MLP,Folic acid,9AA,negative,3,4
14283,True,True,MLP,Histidine,9AA,negative,4,4
14284,True,True,MLP,Hypoxanthine,9AA,negative,4,4
14285,True,False,MLP,Kynurenic acid,9AA,negative,4,4
14286,True,False,MLP,Kynurenine,9AA,negative,4,4
14287,True,True,MLP,L-Dopa,9AA,negative,4,4
14288,True,True,MLP,Lyso PA 18:1,9AA,negative,4,4
14289,True,True,MLP,Lyso PC 15:0,9AA,negative,4,4
14290,True,True,MLP,Lyso PE 18:0,9AA,negative,4,4
14291,True,True,MLP,Lyso PG 16:0,9AA,negative,4,4
14292,True,True,MLP,Lyso PI 17:1,9AA,negative,4,4
14293,True,False,MLP,Lyso PS 17:1,9AA,negative,4,4
14294,True,False,MLP,Malic acid,9AA,negative,4,4
14295,False,True,MLP,Fumaric acid,9AA,negative,4,4
14296,False,True,MLP,Glucosamine,9AA,negative,4,4
14297,False,False,MLP,Glycerophosphocholine,9AA,negative,4,4
14298,False,False,MLP,Homocysteine,9AA,negative,4,4
14299,True,True,MLP,Malonic acid,9AA,negative,5,4
14300,True,False,MLP,Melatonin,9AA,negative,5,4
14301,True,False,MLP,Methionine,9AA,negative,5,4
14302,True,False,MLP,Mevalonic acid,9AA,negative,5,4
14303,True,False,MLP,Myo-inositol 1-phosphate,9AA,negative,5,4
14304,True,False,MLP,N-Acetylaspartic acid,9AA,negative,5,4
14305,True,False,MLP,N-Acetylaspartylglutamic acid,9AA,negative,5,4
14306,True,True,MLP,N-Acetylgalactosamine 6-phosphate,9AA,negative,5,4
14307,True,True,MLP,N-Acetylglucosamine,9AA,negative,5,4
14308,True,True,MLP,"N6,N6,N6-Trimethyllysine",9AA,negative,5,4
14309,True,True,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,negative,5,4
14310,True,False,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,negative,5,4
14311,False,True,MLP,Lactic acid,9AA,negative,5,4
14312,False,True,MLP,MG 18:1,9AA,negative,5,4
14313,False,False,MLP,Niacinamide,9AA,negative,5,4
14314,False,False,MLP,Nicotinamide riboside,9AA,negative,5,4
14315,True,True,MLP,Ornithine,9AA,negative,6,4
14316,True,True,MLP,Orotic acid,9AA,negative,6,4
14317,True,True,MLP,Oxidized glutathione,9AA,negative,6,4
14318,True,True,MLP,PA 16:0-18:1,9AA,negative,6,4
14319,True,True,MLP,PC (O) C16-18:1,9AA,negative,6,4
14320,True,True,MLP,PC 15:0-18:1,9AA,negative,6,4
14321,True,False,MLP,PE 18:0-20:4,9AA,negative,6,4
14322,True,True,MLP,PG 16:0-18:1,9AA,negative,6,4
14323,True,True,MLP,PI 16:0-18:1,9AA,negative,6,4
14324,True,True,MLP,PI(5)P 18:1,9AA,negative,6,4
14325,True,True,MLP,PS (POPS) 16:0-18:1,9AA,negative,6,4
14326,True,False,MLP,Palmitoyl-CoA,9AA,negative,6,4
14327,False,True,MLP,Nicotinamide ribotide,9AA,negative,6,4
14328,False,False,MLP,Nicotinic acid,9AA,negative,6,4
14329,False,True,MLP,Oxalacetic acid,9AA,negative,6,4
14330,False,False,MLP,Palmitic acid,9AA,negative,6,4
14331,True,True,MLP,Pantetheine,9AA,negative,7,4
14332,True,False,MLP,Pantothenic acid,9AA,negative,7,4
14333,True,False,MLP,Phenylalanine,9AA,negative,7,4
14334,True,False,MLP,Phosphocreatine,9AA,negative,7,4
14335,True,True,MLP,Phosphoenolpyruvic acid,9AA,negative,7,4
14336,True,False,MLP,Proline,9AA,negative,7,4
14337,True,False,MLP,Prostaglandin E1,9AA,negative,7,4
14338,True,True,MLP,Pyridoxine,9AA,negative,7,4
14339,True,True,MLP,Quinolinic acid,9AA,negative,7,4
14340,True,False,MLP,Riboflavin,9AA,negative,7,4
14341,True,False,MLP,Ribulose,9AA,negative,7,4
14342,True,False,MLP,Ribulose 5-phosphate,9AA,negative,7,4
14343,False,False,MLP,Phylloquinone,9AA,negative,7,4
14344,False,False,MLP,Propionylcarnitine,9AA,negative,7,4
14345,False,False,MLP,Putrescine,9AA,negative,7,4
14346,False,True,MLP,Pyruvic acid,9AA,negative,7,4
14347,True,True,MLP,S-Adenosylhomocysteine,9AA,negative,8,4
14348,True,False,MLP,SM d18:1-16:0,9AA,negative,8,4
14349,True,True,MLP,Serine,9AA,negative,8,4
14350,True,False,MLP,Succinic acid,9AA,negative,8,4
14351,True,False,MLP,Sulfo GalCer 18:0(2S-OH),9AA,negative,8,4
14352,True,True,MLP,Taurine,9AA,negative,8,4
14353,True,True,MLP,Taurocholic acid,9AA,negative,8,4
14354,True,True,MLP,Thymine,9AA,negative,8,4
14355,True,True,MLP,Tryptophan,9AA,negative,8,4
14356,True,True,MLP,Tyrosine,9AA,negative,8,4
14357,True,False,MLP,Uracil,9AA,negative,8,4
14358,True,True,MLP,Ureidosuccinic acid,9AA,negative,8,4
14359,False,False,MLP,Retinoic acid,9AA,negative,8,4
14360,False,True,MLP,S-Adenosylmethionine,9AA,negative,8,4
14361,False,False,MLP,Serotonin,9AA,negative,8,4
14362,False,False,MLP,Spermidine,9AA,negative,8,4
14363,True,True,MLP,Uric acid,9AA,negative,9,4
14364,True,False,MLP,Uridine,9AA,negative,9,4
14365,True,True,MLP,Uridine diphosphate,9AA,negative,9,4
14366,True,False,MLP,Uridine diphosphate glucose,9AA,negative,9,4
14367,True,True,MLP,Uridine diphosphate glucuronic acid,9AA,negative,9,4
14368,True,False,MLP,Uridine diphosphate-N-acetylglucosamine,9AA,negative,9,4
14369,True,True,MLP,Urocanic acid,9AA,negative,9,4
14370,True,True,MLP,Valine,9AA,negative,9,4
14371,True,False,MLP,Xanthine,9AA,negative,9,4
14372,True,True,MLP,cis-Aconitic acid,9AA,negative,9,4
14373,True,True,MLP,gamma-Aminobutyric acid,9AA,negative,9,4
14374,True,False,MLP,myo-Inositol,9AA,negative,9,4
14375,False,True,MLP,TG 15:0-18:1-15:0,9AA,negative,9,4
14376,False,False,MLP,Tetrahydrofolic acid,9AA,negative,9,4
14377,False,True,MLP,Thiamine,9AA,negative,9,4
14378,False,False,MLP,alpha-tocopherol,9AA,negative,9,4
14379,True,False,MLP,4-Hydroxyproline,9AA,positive,0,4
14380,True,False,MLP,Acetylcarnitine,9AA,positive,0,4
14381,True,False,MLP,Acetylcholine,9AA,positive,0,4
14382,True,True,MLP,Adenosine monophosphate,9AA,positive,0,4
14383,True,False,MLP,Agmatine,9AA,positive,0,4
14384,True,False,MLP,Arginine,9AA,positive,0,4
14385,True,True,MLP,Argininosuccinic acid,9AA,positive,0,4
14386,False,True,MLP,2-Oxoglutaric acid,9AA,positive,0,4
14387,False,True,MLP,3-Hydroxyanthranilic acid,9AA,positive,0,4
14388,False,True,MLP,3-Hydroxymethylglutaric acid,9AA,positive,0,4
14389,False,True,MLP,3-Phosphoglyceric acid,9AA,positive,0,4
14390,False,True,MLP,"4,5-Dihydroorotic acid",9AA,positive,0,4
14391,False,False,MLP,5-Hydroxyindoleacetic acid,9AA,positive,0,4
14392,False,False,MLP,Acetoacetic acid,9AA,positive,0,4
14393,False,False,MLP,Acetyl-CoA,9AA,positive,0,4
14394,False,True,MLP,Adenine,9AA,positive,0,4
14395,True,False,MLP,CAR 16:0,9AA,positive,1,4
14396,True,False,MLP,Carnitine,9AA,positive,1,4
14397,True,False,MLP,Carnosine,9AA,positive,1,4
14398,True,False,MLP,Cer d8:1/22:0 Cer,9AA,positive,1,4
14399,True,False,MLP,Cholic acid,9AA,positive,1,4
14400,True,True,MLP,Choline,9AA,positive,1,4
14401,True,True,MLP,Citrulline,9AA,positive,1,4
14402,False,False,MLP,Adenosine diphosphate,9AA,positive,1,4
14403,False,True,MLP,Ascorbic acid,9AA,positive,1,4
14404,False,False,MLP,Asparagine,9AA,positive,1,4
14405,False,False,MLP,Aspartic acid,9AA,positive,1,4
14406,False,False,MLP,Biotin,9AA,positive,1,4
14407,False,False,MLP,Butyric acid,9AA,positive,1,4
14408,False,True,MLP,Cardiolipin 18:1,9AA,positive,1,4
14409,False,False,MLP,Cholecalciferol,9AA,positive,1,4
14410,False,True,MLP,Cholesterol,9AA,positive,1,4
14411,True,False,MLP,Creatine,9AA,positive,2,4
14412,True,True,MLP,Creatinine,9AA,positive,2,4
14413,True,False,MLP,Cyclic adenosine monophosphate,9AA,positive,2,4
14414,True,False,MLP,Cytidine,9AA,positive,2,4
14415,True,False,MLP,Cytidine monophosphate,9AA,positive,2,4
14416,True,True,MLP,Cytosine,9AA,positive,2,4
14417,True,False,MLP,Flavin mononucleotide,9AA,positive,2,4
14418,False,False,MLP,Cholesteryl acetate,9AA,positive,2,4
14419,False,False,MLP,Cholesteryl ester 17:0,9AA,positive,2,4
14420,False,True,MLP,Citric acid,9AA,positive,2,4
14421,False,True,MLP,Coenzyme A,9AA,positive,2,4
14422,False,False,MLP,Cysteine,9AA,positive,2,4
14423,False,False,MLP,DG 18:0-22:6,9AA,positive,2,4
14424,False,True,MLP,Dihydroxyacetone,9AA,positive,2,4
14425,False,True,MLP,Dihydroxyacetone phosphate,9AA,positive,2,4
14426,False,False,MLP,Dopamine,9AA,positive,2,4
14427,True,True,MLP,Folic acid,9AA,positive,3,4
14428,True,False,MLP,GlcCer d18:1/18:0,9AA,positive,3,4
14429,True,False,MLP,Glucosyl cholesterol,9AA,positive,3,4
14430,True,False,MLP,Glutamine,9AA,positive,3,4
14431,True,False,MLP,Glutathione,9AA,positive,3,4
14432,True,False,MLP,Glycerophosphocholine,9AA,positive,3,4
14433,True,True,MLP,Guanine,9AA,positive,3,4
14434,False,False,MLP,Epinephrine,9AA,positive,3,4
14435,False,True,MLP,Flavin adenine dinucleotide,9AA,positive,3,4
14436,False,False,MLP,"Fructose 1,6-bisphosphate",9AA,positive,3,4
14437,False,True,MLP,Fumaric acid,9AA,positive,3,4
14438,False,True,MLP,GM3 Ganglioside 18:0,9AA,positive,3,4
14439,False,True,MLP,Gluconic acid,9AA,positive,3,4
14440,False,False,MLP,Glucosamine,9AA,positive,3,4
14441,False,False,MLP,Glucosamine 6-phosphate,9AA,positive,3,4
14442,False,True,MLP,Glucose,9AA,positive,3,4
14443,True,True,MLP,Histamine,9AA,positive,4,4
14444,True,True,MLP,Histidine,9AA,positive,4,4
14445,True,True,MLP,Hypoxanthine,9AA,positive,4,4
14446,True,True,MLP,Kynurenine,9AA,positive,4,4
14447,True,False,MLP,Lyso PA 18:1,9AA,positive,4,4
14448,True,True,MLP,Lyso PC 15:0,9AA,positive,4,4
14449,True,False,MLP,Lyso PE 18:0,9AA,positive,4,4
14450,False,True,MLP,Glutamic acid,9AA,positive,4,4
14451,False,False,MLP,Glycerol 3-phosphate,9AA,positive,4,4
14452,False,False,MLP,Glycine,9AA,positive,4,4
14453,False,False,MLP,Homocysteine,9AA,positive,4,4
14454,False,True,MLP,Kynurenic acid,9AA,positive,4,4
14455,False,True,MLP,L-Dopa,9AA,positive,4,4
14456,False,True,MLP,Lactic acid,9AA,positive,4,4
14457,False,False,MLP,Malic acid,9AA,positive,4,4
14458,False,True,MLP,Malonic acid,9AA,positive,4,4
14459,True,True,MLP,Lyso PG 16:0,9AA,positive,5,4
14460,True,True,MLP,Lyso PI 17:1,9AA,positive,5,4
14461,True,False,MLP,Lyso PS 17:1,9AA,positive,5,4
14462,True,True,MLP,MG 18:1,9AA,positive,5,4
14463,True,False,MLP,Mevalonic acid,9AA,positive,5,4
14464,True,False,MLP,N-Acetylaspartylglutamic acid,9AA,positive,5,4
14465,True,True,MLP,N-Acetylglucosamine,9AA,positive,5,4
14466,False,False,MLP,Melatonin,9AA,positive,5,4
14467,False,False,MLP,Methionine,9AA,positive,5,4
14468,False,False,MLP,N-Acetylaspartic acid,9AA,positive,5,4
14469,False,True,MLP,N-Acetylgalactosamine 6-phosphate,9AA,positive,5,4
14470,False,False,MLP,Niacinamide,9AA,positive,5,4
14471,False,False,MLP,Nicotinic acid,9AA,positive,5,4
14472,False,False,MLP,Ornithine,9AA,positive,5,4
14473,False,True,MLP,Orotic acid,9AA,positive,5,4
14474,False,True,MLP,Oxalacetic acid,9AA,positive,5,4
14475,True,True,MLP,"N6,N6,N6-Trimethyllysine",9AA,positive,6,4
14476,True,False,MLP,Nicotinamide adenine dinucleotide (NAD),9AA,positive,6,4
14477,True,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",9AA,positive,6,4
14478,True,False,MLP,Nicotinamide riboside,9AA,positive,6,4
14479,True,True,MLP,Nicotinamide ribotide,9AA,positive,6,4
14480,True,True,MLP,Oxidized glutathione,9AA,positive,6,4
14481,True,True,MLP,PA 16:0-18:1,9AA,positive,6,4
14482,False,False,MLP,PE 18:0-20:4,9AA,positive,6,4
14483,False,True,MLP,PI 16:0-18:1,9AA,positive,6,4
14484,False,False,MLP,PI(5)P 18:1,9AA,positive,6,4
14485,False,False,MLP,Palmitic acid,9AA,positive,6,4
14486,False,False,MLP,Palmitoyl-CoA,9AA,positive,6,4
14487,False,True,MLP,Pantothenic acid,9AA,positive,6,4
14488,False,False,MLP,Phenylalanine,9AA,positive,6,4
14489,False,True,MLP,Phosphoenolpyruvic acid,9AA,positive,6,4
14490,False,True,MLP,Proline,9AA,positive,6,4
14491,True,False,MLP,PC (O) C16-18:1,9AA,positive,7,4
14492,True,True,MLP,PC 15:0-18:1,9AA,positive,7,4
14493,True,False,MLP,PG 16:0-18:1,9AA,positive,7,4
14494,True,False,MLP,PS (POPS) 16:0-18:1,9AA,positive,7,4
14495,True,True,MLP,Pantetheine,9AA,positive,7,4
14496,True,False,MLP,Propionylcarnitine,9AA,positive,7,4
14497,False,True,MLP,Putrescine,9AA,positive,7,4
14498,False,False,MLP,Pyruvic acid,9AA,positive,7,4
14499,False,False,MLP,Quinolinic acid,9AA,positive,7,4
14500,False,False,MLP,Retinoic acid,9AA,positive,7,4
