,observed_value,prediction,classifier,name_short,matrix,polarity,fold
36,True,True,KNeighbors,Glutamic acid,DAN,negative,3
37,True,True,KNeighbors,Glutamine,DAN,negative,3
38,True,True,KNeighbors,Glutathione,DAN,negative,3
39,True,False,KNeighbors,Glycerol 3-phosphate,DAN,negative,3
40,True,False,KNeighbors,Guanine,DAN,negative,3
41,True,False,KNeighbors,Histamine,DAN,negative,3
42,True,True,KNeighbors,Histidine,DAN,negative,3
43,True,True,KNeighbors,Homocysteine,DAN,negative,3
44,True,True,KNeighbors,Hypoxanthine,DAN,negative,3
45,True,False,KNeighbors,Kynurenine,DAN,negative,3
46,False,True,KNeighbors,Cholesteryl acetate,DAN,negative,3
47,False,True,KNeighbors,Cholesteryl ester 17:0,DAN,negative,3
48,False,False,KNeighbors,Choline,DAN,negative,3
49,False,False,KNeighbors,Cyclic adenosine monophosphate,DAN,negative,3
50,False,True,KNeighbors,Cytidine monophosphate,DAN,negative,3
51,True,True,DecisionTree,Glucose 6-phosphate,DAN,negative,3
52,True,False,DecisionTree,Glucosyl cholesterol,DAN,negative,3
53,True,True,DecisionTree,Glutamic acid,DAN,negative,3
54,True,False,DecisionTree,Glutamine,DAN,negative,3
55,True,False,DecisionTree,Glutathione,DAN,negative,3
56,True,False,DecisionTree,Glycerol 3-phosphate,DAN,negative,3
57,True,False,DecisionTree,Guanine,DAN,negative,3
58,True,False,DecisionTree,Histamine,DAN,negative,3
59,True,False,DecisionTree,Histidine,DAN,negative,3
60,True,False,DecisionTree,Homocysteine,DAN,negative,3
61,True,True,DecisionTree,Hypoxanthine,DAN,negative,3
62,True,False,DecisionTree,Kynurenine,DAN,negative,3
63,False,True,DecisionTree,Cholesteryl acetate,DAN,negative,3
64,False,False,DecisionTree,Cholesteryl ester 17:0,DAN,negative,3
65,False,False,DecisionTree,Choline,DAN,negative,3
66,False,False,DecisionTree,Cyclic adenosine monophosphate,DAN,negative,3
67,False,False,DecisionTree,Cytidine monophosphate,DAN,negative,3
68,True,False,RandomForest,Glucose 6-phosphate,DAN,negative,3
69,True,False,RandomForest,Glucosyl cholesterol,DAN,negative,3
70,True,True,RandomForest,Glutamic acid,DAN,negative,3
71,True,True,RandomForest,Glutamine,DAN,negative,3
72,True,False,RandomForest,Glutathione,DAN,negative,3
73,True,False,RandomForest,Glycerol 3-phosphate,DAN,negative,3
74,True,True,RandomForest,Guanine,DAN,negative,3
75,True,False,RandomForest,Histamine,DAN,negative,3
76,True,True,RandomForest,Histidine,DAN,negative,3
77,True,True,RandomForest,Homocysteine,DAN,negative,3
78,True,True,RandomForest,Hypoxanthine,DAN,negative,3
79,True,False,RandomForest,Kynurenine,DAN,negative,3
80,False,False,RandomForest,Cholesteryl acetate,DAN,negative,3
81,False,True,RandomForest,Cholesteryl ester 17:0,DAN,negative,3
82,False,False,RandomForest,Choline,DAN,negative,3
83,False,False,RandomForest,Cyclic adenosine monophosphate,DAN,negative,3
84,False,True,RandomForest,Cytidine monophosphate,DAN,negative,3
85,True,False,MLP,Glucose 6-phosphate,DAN,negative,3
86,True,True,MLP,Glucosyl cholesterol,DAN,negative,3
87,True,False,MLP,Glutamic acid,DAN,negative,3
88,True,False,MLP,Glutamine,DAN,negative,3
89,True,True,MLP,Glutathione,DAN,negative,3
90,True,True,MLP,Glycerol 3-phosphate,DAN,negative,3
91,True,True,MLP,Guanine,DAN,negative,3
92,True,False,MLP,Histamine,DAN,negative,3
93,True,False,MLP,Histidine,DAN,negative,3
94,True,False,MLP,Homocysteine,DAN,negative,3
95,True,True,MLP,Hypoxanthine,DAN,negative,3
96,True,False,MLP,Kynurenine,DAN,negative,3
97,False,False,MLP,Cholesteryl acetate,DAN,negative,3
98,False,False,MLP,Cholesteryl ester 17:0,DAN,negative,3
99,False,False,MLP,Choline,DAN,negative,3
100,False,False,MLP,Cyclic adenosine monophosphate,DAN,negative,3
101,False,False,MLP,Cytidine monophosphate,DAN,negative,3
102,True,False,GaussianProcess,Glucose 6-phosphate,DAN,negative,3
103,True,True,GaussianProcess,Glucosyl cholesterol,DAN,negative,3
104,True,False,GaussianProcess,Glutamic acid,DAN,negative,3
105,True,False,GaussianProcess,Glutamine,DAN,negative,3
106,True,True,GaussianProcess,Glutathione,DAN,negative,3
107,True,True,GaussianProcess,Glycerol 3-phosphate,DAN,negative,3
108,True,True,GaussianProcess,Guanine,DAN,negative,3
109,True,False,GaussianProcess,Histamine,DAN,negative,3
110,True,False,GaussianProcess,Histidine,DAN,negative,3
111,True,False,GaussianProcess,Homocysteine,DAN,negative,3
112,True,True,GaussianProcess,Hypoxanthine,DAN,negative,3
113,True,False,GaussianProcess,Kynurenine,DAN,negative,3
114,False,False,GaussianProcess,Cholesteryl acetate,DAN,negative,3
115,False,False,GaussianProcess,Cholesteryl ester 17:0,DAN,negative,3
116,False,False,GaussianProcess,Choline,DAN,negative,3
117,False,False,GaussianProcess,Cyclic adenosine monophosphate,DAN,negative,3
118,False,False,GaussianProcess,Cytidine monophosphate,DAN,negative,3
0,True,False,Logistic_reg,L-Dopa,DAN,negative,4
1,True,True,Logistic_reg,Lyso PC 15:0,DAN,negative,4
2,True,False,Logistic_reg,Lyso PG 16:0,DAN,negative,4
3,True,False,Logistic_reg,Lyso PI 17:1,DAN,negative,4
4,True,True,Logistic_reg,Lyso PS 17:1,DAN,negative,4
5,True,True,Logistic_reg,Malic acid,DAN,negative,4
6,True,False,Logistic_reg,Melatonin,DAN,negative,4
7,True,True,Logistic_reg,Methionine,DAN,negative,4
8,True,True,Logistic_reg,Mevalonic acid,DAN,negative,4
9,True,False,Logistic_reg,Myo-inositol 1-phosphate,DAN,negative,4
10,True,True,Logistic_reg,N-Acetylaspartic acid,DAN,negative,4
11,True,True,Logistic_reg,N-Acetylaspartylglutamic acid,DAN,negative,4
12,False,True,Logistic_reg,Dihydroxyacetone,DAN,negative,4
13,False,False,Logistic_reg,Dihydroxyacetone phosphate,DAN,negative,4
14,False,False,Logistic_reg,Flavin mononucleotide,DAN,negative,4
15,False,False,Logistic_reg,Folic acid,DAN,negative,4
16,False,False,Logistic_reg,"Fructose 1,6-bisphosphate",DAN,negative,4
17,True,False,SVC_poly,L-Dopa,DAN,negative,4
18,True,True,SVC_poly,Lyso PC 15:0,DAN,negative,4
19,True,False,SVC_poly,Lyso PG 16:0,DAN,negative,4
20,True,False,SVC_poly,Lyso PI 17:1,DAN,negative,4
21,True,True,SVC_poly,Lyso PS 17:1,DAN,negative,4
22,True,True,SVC_poly,Malic acid,DAN,negative,4
23,True,False,SVC_poly,Melatonin,DAN,negative,4
24,True,True,SVC_poly,Methionine,DAN,negative,4
25,True,True,SVC_poly,Mevalonic acid,DAN,negative,4
26,True,False,SVC_poly,Myo-inositol 1-phosphate,DAN,negative,4
27,True,False,SVC_poly,N-Acetylaspartic acid,DAN,negative,4
28,True,True,SVC_poly,N-Acetylaspartylglutamic acid,DAN,negative,4
29,False,True,SVC_poly,Dihydroxyacetone,DAN,negative,4
30,False,False,SVC_poly,Dihydroxyacetone phosphate,DAN,negative,4
31,False,False,SVC_poly,Flavin mononucleotide,DAN,negative,4
32,False,True,SVC_poly,Folic acid,DAN,negative,4
33,False,False,SVC_poly,"Fructose 1,6-bisphosphate",DAN,negative,4
34,True,False,KNeighbors,L-Dopa,DAN,negative,4
35,True,True,KNeighbors,Lyso PC 15:0,DAN,negative,4
36,True,False,KNeighbors,Lyso PG 16:0,DAN,negative,4
37,True,True,KNeighbors,Lyso PI 17:1,DAN,negative,4
38,True,True,KNeighbors,Lyso PS 17:1,DAN,negative,4
39,True,False,KNeighbors,Malic acid,DAN,negative,4
40,True,True,KNeighbors,Melatonin,DAN,negative,4
41,True,True,KNeighbors,Methionine,DAN,negative,4
42,True,True,KNeighbors,Mevalonic acid,DAN,negative,4
43,True,True,KNeighbors,Myo-inositol 1-phosphate,DAN,negative,4
44,True,True,KNeighbors,N-Acetylaspartic acid,DAN,negative,4
45,True,True,KNeighbors,N-Acetylaspartylglutamic acid,DAN,negative,4
46,False,True,KNeighbors,Dihydroxyacetone,DAN,negative,4
47,False,False,KNeighbors,Dihydroxyacetone phosphate,DAN,negative,4
48,False,False,KNeighbors,Flavin mononucleotide,DAN,negative,4
49,False,True,KNeighbors,Folic acid,DAN,negative,4
50,False,False,KNeighbors,"Fructose 1,6-bisphosphate",DAN,negative,4
51,True,False,DecisionTree,L-Dopa,DAN,negative,4
52,True,True,DecisionTree,Lyso PC 15:0,DAN,negative,4
53,True,False,DecisionTree,Lyso PG 16:0,DAN,negative,4
54,True,True,DecisionTree,Lyso PI 17:1,DAN,negative,4
55,True,False,DecisionTree,Lyso PS 17:1,DAN,negative,4
56,True,False,DecisionTree,Malic acid,DAN,negative,4
57,True,True,DecisionTree,Melatonin,DAN,negative,4
58,True,True,DecisionTree,Methionine,DAN,negative,4
59,True,False,DecisionTree,Mevalonic acid,DAN,negative,4
60,True,True,DecisionTree,Myo-inositol 1-phosphate,DAN,negative,4
61,True,False,DecisionTree,N-Acetylaspartic acid,DAN,negative,4
62,True,True,DecisionTree,N-Acetylaspartylglutamic acid,DAN,negative,4
63,False,False,DecisionTree,Dihydroxyacetone,DAN,negative,4
64,False,False,DecisionTree,Dihydroxyacetone phosphate,DAN,negative,4
65,False,False,DecisionTree,Flavin mononucleotide,DAN,negative,4
66,False,True,DecisionTree,Folic acid,DAN,negative,4
67,False,False,DecisionTree,"Fructose 1,6-bisphosphate",DAN,negative,4
68,True,False,RandomForest,L-Dopa,DAN,negative,4
69,True,True,RandomForest,Lyso PC 15:0,DAN,negative,4
70,True,False,RandomForest,Lyso PG 16:0,DAN,negative,4
71,True,True,RandomForest,Lyso PI 17:1,DAN,negative,4
72,True,True,RandomForest,Lyso PS 17:1,DAN,negative,4
73,True,False,RandomForest,Malic acid,DAN,negative,4
74,True,True,RandomForest,Melatonin,DAN,negative,4
75,True,True,RandomForest,Methionine,DAN,negative,4
76,True,True,RandomForest,Mevalonic acid,DAN,negative,4
77,True,True,RandomForest,Myo-inositol 1-phosphate,DAN,negative,4
78,True,False,RandomForest,N-Acetylaspartic acid,DAN,negative,4
79,True,True,RandomForest,N-Acetylaspartylglutamic acid,DAN,negative,4
80,False,True,RandomForest,Dihydroxyacetone,DAN,negative,4
81,False,False,RandomForest,Dihydroxyacetone phosphate,DAN,negative,4
82,False,False,RandomForest,Flavin mononucleotide,DAN,negative,4
83,False,True,RandomForest,Folic acid,DAN,negative,4
84,False,False,RandomForest,"Fructose 1,6-bisphosphate",DAN,negative,4
85,True,False,MLP,L-Dopa,DAN,negative,4
86,True,True,MLP,Lyso PC 15:0,DAN,negative,4
87,True,False,MLP,Lyso PG 16:0,DAN,negative,4
88,True,False,MLP,Lyso PI 17:1,DAN,negative,4
89,True,True,MLP,Lyso PS 17:1,DAN,negative,4
90,True,True,MLP,Malic acid,DAN,negative,4
91,True,False,MLP,Melatonin,DAN,negative,4
92,True,True,MLP,Methionine,DAN,negative,4
93,True,True,MLP,Mevalonic acid,DAN,negative,4
94,True,False,MLP,Myo-inositol 1-phosphate,DAN,negative,4
95,True,False,MLP,N-Acetylaspartic acid,DAN,negative,4
96,True,True,MLP,N-Acetylaspartylglutamic acid,DAN,negative,4
97,False,True,MLP,Dihydroxyacetone,DAN,negative,4
98,False,False,MLP,Dihydroxyacetone phosphate,DAN,negative,4
99,False,False,MLP,Flavin mononucleotide,DAN,negative,4
100,False,False,MLP,Folic acid,DAN,negative,4
101,False,False,MLP,"Fructose 1,6-bisphosphate",DAN,negative,4
102,True,False,GaussianProcess,L-Dopa,DAN,negative,4
103,True,True,GaussianProcess,Lyso PC 15:0,DAN,negative,4
104,True,False,GaussianProcess,Lyso PG 16:0,DAN,negative,4
105,True,False,GaussianProcess,Lyso PI 17:1,DAN,negative,4
106,True,True,GaussianProcess,Lyso PS 17:1,DAN,negative,4
107,True,True,GaussianProcess,Malic acid,DAN,negative,4
108,True,False,GaussianProcess,Melatonin,DAN,negative,4
109,True,True,GaussianProcess,Methionine,DAN,negative,4
110,True,True,GaussianProcess,Mevalonic acid,DAN,negative,4
111,True,False,GaussianProcess,Myo-inositol 1-phosphate,DAN,negative,4
112,True,True,GaussianProcess,N-Acetylaspartic acid,DAN,negative,4
113,True,True,GaussianProcess,N-Acetylaspartylglutamic acid,DAN,negative,4
114,False,True,GaussianProcess,Dihydroxyacetone,DAN,negative,4
115,False,False,GaussianProcess,Dihydroxyacetone phosphate,DAN,negative,4
116,False,False,GaussianProcess,Flavin mononucleotide,DAN,negative,4
117,False,False,GaussianProcess,Folic acid,DAN,negative,4
118,False,False,GaussianProcess,"Fructose 1,6-bisphosphate",DAN,negative,4
0,True,False,Logistic_reg,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
1,True,True,Logistic_reg,N-Acetylglucosamine,DAN,negative,5
2,True,True,Logistic_reg,"N6,N6,N6-Trimethyllysine",DAN,negative,5
3,True,True,Logistic_reg,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
4,True,True,Logistic_reg,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
5,True,True,Logistic_reg,Nicotinamide riboside,DAN,negative,5
6,True,True,Logistic_reg,Nicotinic acid,DAN,negative,5
7,True,True,Logistic_reg,Ornithine,DAN,negative,5
8,True,True,Logistic_reg,Orotic acid,DAN,negative,5
9,True,False,Logistic_reg,Oxidized glutathione,DAN,negative,5
10,True,False,Logistic_reg,PA 16:0-18:1,DAN,negative,5
11,False,False,Logistic_reg,Glycerophosphocholine,DAN,negative,5
12,False,True,Logistic_reg,Glycine,DAN,negative,5
13,False,True,Logistic_reg,Kynurenic acid,DAN,negative,5
14,False,True,Logistic_reg,Lactic acid,DAN,negative,5
15,False,False,Logistic_reg,Lyso PA 18:1,DAN,negative,5
16,True,False,SVC_poly,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
17,True,False,SVC_poly,N-Acetylglucosamine,DAN,negative,5
18,True,False,SVC_poly,"N6,N6,N6-Trimethyllysine",DAN,negative,5
19,True,True,SVC_poly,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
20,True,False,SVC_poly,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
21,True,False,SVC_poly,Nicotinamide riboside,DAN,negative,5
22,True,True,SVC_poly,Nicotinic acid,DAN,negative,5
23,True,False,SVC_poly,Ornithine,DAN,negative,5
24,True,True,SVC_poly,Orotic acid,DAN,negative,5
25,True,False,SVC_poly,Oxidized glutathione,DAN,negative,5
26,True,False,SVC_poly,PA 16:0-18:1,DAN,negative,5
27,False,False,SVC_poly,Glycerophosphocholine,DAN,negative,5
28,False,True,SVC_poly,Glycine,DAN,negative,5
29,False,False,SVC_poly,Kynurenic acid,DAN,negative,5
30,False,True,SVC_poly,Lactic acid,DAN,negative,5
31,False,False,SVC_poly,Lyso PA 18:1,DAN,negative,5
32,True,False,KNeighbors,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
33,True,True,KNeighbors,N-Acetylglucosamine,DAN,negative,5
34,True,False,KNeighbors,"N6,N6,N6-Trimethyllysine",DAN,negative,5
35,True,True,KNeighbors,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
36,True,False,KNeighbors,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
37,True,False,KNeighbors,Nicotinamide riboside,DAN,negative,5
38,True,True,KNeighbors,Nicotinic acid,DAN,negative,5
39,True,False,KNeighbors,Ornithine,DAN,negative,5
40,True,True,KNeighbors,Orotic acid,DAN,negative,5
41,True,True,KNeighbors,Oxidized glutathione,DAN,negative,5
42,True,False,KNeighbors,PA 16:0-18:1,DAN,negative,5
43,False,False,KNeighbors,Glycerophosphocholine,DAN,negative,5
44,False,False,KNeighbors,Glycine,DAN,negative,5
45,False,True,KNeighbors,Kynurenic acid,DAN,negative,5
46,False,True,KNeighbors,Lactic acid,DAN,negative,5
47,False,False,KNeighbors,Lyso PA 18:1,DAN,negative,5
48,True,True,DecisionTree,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
49,True,True,DecisionTree,N-Acetylglucosamine,DAN,negative,5
50,True,True,DecisionTree,"N6,N6,N6-Trimethyllysine",DAN,negative,5
51,True,True,DecisionTree,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
52,True,True,DecisionTree,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
53,True,True,DecisionTree,Nicotinamide riboside,DAN,negative,5
54,True,True,DecisionTree,Nicotinic acid,DAN,negative,5
55,True,True,DecisionTree,Ornithine,DAN,negative,5
56,True,True,DecisionTree,Orotic acid,DAN,negative,5
57,True,True,DecisionTree,Oxidized glutathione,DAN,negative,5
58,True,True,DecisionTree,PA 16:0-18:1,DAN,negative,5
59,False,False,DecisionTree,Glycerophosphocholine,DAN,negative,5
60,False,True,DecisionTree,Glycine,DAN,negative,5
61,False,True,DecisionTree,Kynurenic acid,DAN,negative,5
62,False,True,DecisionTree,Lactic acid,DAN,negative,5
63,False,False,DecisionTree,Lyso PA 18:1,DAN,negative,5
64,True,True,RandomForest,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
65,True,True,RandomForest,N-Acetylglucosamine,DAN,negative,5
66,True,False,RandomForest,"N6,N6,N6-Trimethyllysine",DAN,negative,5
67,True,True,RandomForest,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
68,True,False,RandomForest,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
69,True,False,RandomForest,Nicotinamide riboside,DAN,negative,5
70,True,True,RandomForest,Nicotinic acid,DAN,negative,5
71,True,False,RandomForest,Ornithine,DAN,negative,5
72,True,True,RandomForest,Orotic acid,DAN,negative,5
73,True,True,RandomForest,Oxidized glutathione,DAN,negative,5
74,True,True,RandomForest,PA 16:0-18:1,DAN,negative,5
75,False,False,RandomForest,Glycerophosphocholine,DAN,negative,5
76,False,True,RandomForest,Glycine,DAN,negative,5
77,False,False,RandomForest,Kynurenic acid,DAN,negative,5
78,False,True,RandomForest,Lactic acid,DAN,negative,5
79,False,False,RandomForest,Lyso PA 18:1,DAN,negative,5
80,True,False,MLP,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
81,True,True,MLP,N-Acetylglucosamine,DAN,negative,5
82,True,True,MLP,"N6,N6,N6-Trimethyllysine",DAN,negative,5
83,True,True,MLP,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
84,True,True,MLP,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
85,True,False,MLP,Nicotinamide riboside,DAN,negative,5
86,True,True,MLP,Nicotinic acid,DAN,negative,5
87,True,True,MLP,Ornithine,DAN,negative,5
88,True,True,MLP,Orotic acid,DAN,negative,5
89,True,False,MLP,Oxidized glutathione,DAN,negative,5
90,True,False,MLP,PA 16:0-18:1,DAN,negative,5
91,False,False,MLP,Glycerophosphocholine,DAN,negative,5
92,False,True,MLP,Glycine,DAN,negative,5
93,False,False,MLP,Kynurenic acid,DAN,negative,5
94,False,True,MLP,Lactic acid,DAN,negative,5
95,False,False,MLP,Lyso PA 18:1,DAN,negative,5
96,True,False,GaussianProcess,N-Acetylgalactosamine 6-phosphate,DAN,negative,5
97,True,True,GaussianProcess,N-Acetylglucosamine,DAN,negative,5
98,True,False,GaussianProcess,"N6,N6,N6-Trimethyllysine",DAN,negative,5
99,True,True,GaussianProcess,Nicotinamide adenine dinucleotide (NAD),DAN,negative,5
100,True,True,GaussianProcess,"Nicotinamide adenine dinucleotide, reduced (NADH)",DAN,negative,5
101,True,False,GaussianProcess,Nicotinamide riboside,DAN,negative,5
102,True,True,GaussianProcess,Nicotinic acid,DAN,negative,5
103,True,True,GaussianProcess,Ornithine,DAN,negative,5
104,True,True,GaussianProcess,Orotic acid,DAN,negative,5
105,True,False,GaussianProcess,Oxidized glutathione,DAN,negative,5
106,True,False,GaussianProcess,PA 16:0-18:1,DAN,negative,5
107,False,False,GaussianProcess,Glycerophosphocholine,DAN,negative,5
108,False,True,GaussianProcess,Glycine,DAN,negative,5
109,False,False,GaussianProcess,Kynurenic acid,DAN,negative,5
110,False,True,GaussianProcess,Lactic acid,DAN,negative,5
111,False,False,GaussianProcess,Lyso PA 18:1,DAN,negative,5
0,True,False,Logistic_reg,PC (O) C16-18:1,DAN,negative,6
1,True,True,Logistic_reg,PC 15:0-18:1,DAN,negative,6
2,True,True,Logistic_reg,PE 18:0-20:4,DAN,negative,6
3,True,False,Logistic_reg,PG 16:0-18:1,DAN,negative,6
4,True,True,Logistic_reg,PI 16:0-18:1,DAN,negative,6
5,True,True,Logistic_reg,PI(5)P 18:1,DAN,negative,6
6,True,False,Logistic_reg,PS (POPS) 16:0-18:1,DAN,negative,6
7,True,False,Logistic_reg,Palmitoyl-CoA,DAN,negative,6
8,True,True,Logistic_reg,Pantetheine,DAN,negative,6
9,True,False,Logistic_reg,Pantothenic acid,DAN,negative,6
10,True,True,Logistic_reg,Phenylalanine,DAN,negative,6
11,False,True,Logistic_reg,Lyso PE 18:0,DAN,negative,6
12,False,True,Logistic_reg,MG 18:1,DAN,negative,6
13,False,False,Logistic_reg,Malonic acid,DAN,negative,6
14,False,False,Logistic_reg,Niacinamide,DAN,negative,6
15,False,True,Logistic_reg,Nicotinamide ribotide,DAN,negative,6
16,True,False,SVC_poly,PC (O) C16-18:1,DAN,negative,6
17,True,False,SVC_poly,PC 15:0-18:1,DAN,negative,6
18,True,True,SVC_poly,PE 18:0-20:4,DAN,negative,6
19,True,False,SVC_poly,PG 16:0-18:1,DAN,negative,6
20,True,True,SVC_poly,PI 16:0-18:1,DAN,negative,6
21,True,False,SVC_poly,PI(5)P 18:1,DAN,negative,6
22,True,False,SVC_poly,PS (POPS) 16:0-18:1,DAN,negative,6
23,True,False,SVC_poly,Palmitoyl-CoA,DAN,negative,6
24,True,False,SVC_poly,Pantetheine,DAN,negative,6
25,True,False,SVC_poly,Pantothenic acid,DAN,negative,6
26,True,False,SVC_poly,Phenylalanine,DAN,negative,6
27,False,False,SVC_poly,Lyso PE 18:0,DAN,negative,6
28,False,True,SVC_poly,MG 18:1,DAN,negative,6
29,False,False,SVC_poly,Malonic acid,DAN,negative,6
30,False,False,SVC_poly,Niacinamide,DAN,negative,6
31,False,True,SVC_poly,Nicotinamide ribotide,DAN,negative,6
32,True,False,KNeighbors,PC (O) C16-18:1,DAN,negative,6
33,True,False,KNeighbors,PC 15:0-18:1,DAN,negative,6
