,name_short,adduct,spot_intensity_bgr_corrected,pred_val,Matrix short,Polarity,formal_charge,detectability,matrix_obscured
69686,3-Hydroxymethylglutaric acid,+Cl,1.0900578,0.0018047451780278,MAPS,negative,0.0,False,0
69694,3-Hydroxymethylglutaric acid,[M]-,-0.6773033,0.0061678046235247,MAPS,negative,0.0,False,0
69705,3-Hydroxymethylglutaric acid,-H,352.04083,0.999237273469528,NEDC,negative,0.0,True,0
69707,3-Hydroxymethylglutaric acid,+Cl,16.184692,0.1258689336106631,NEDC,negative,0.0,False,0
69711,3-Hydroxymethylglutaric acid,[M]-,3.2049866,0.0026821211442066,NEDC,negative,0.0,False,0
69729,3-Hydroxymethylglutaric acid,-H,3.549874,0.0029391736632628,NOR,negative,0.0,False,0
69733,3-Hydroxymethylglutaric acid,+Cl,-0.2927003,0.0061678046235247,NOR,negative,0.0,False,0
69739,3-Hydroxymethylglutaric acid,[M]-,14.210613,0.0029267758320058,NOR,negative,0.0,False,0
69777,3-Hydroxymethylglutaric acid,+Na,-3.3531044,0.0061678046235247,9AA,positive,0.0,False,0
69783,3-Hydroxymethylglutaric acid,+K,5.4403114,0.0017095434527561,9AA,positive,0.0,False,0
69784,3-Hydroxymethylglutaric acid,+H,-0.014215006,0.0061678046235247,9AA,positive,0.0,False,0
69791,3-Hydroxymethylglutaric acid,[M]+,-0.019688122,0.0061678046235247,9AA,positive,0.0,False,0
69812,3-Hydroxymethylglutaric acid,+Na,0.5023575,0.0093044510951303,CHCA,positive,0.0,False,0
69813,3-Hydroxymethylglutaric acid,[M]+,-1.6320119,0.0061678046235247,CHCA,positive,0.0,False,0
69823,3-Hydroxymethylglutaric acid,+K,7.844269,0.0030677670374438,CHCA,positive,0.0,False,0
69829,3-Hydroxymethylglutaric acid,+H,-0.062595025,0.0061678046235247,CHCA,positive,0.0,False,0
69838,3-Hydroxymethylglutaric acid,+K,1020.52924,0.9993636225661838,ClCCA,positive,0.0,True,0
69839,3-Hydroxymethylglutaric acid,+Na,4843.0303,0.9996439288934632,ClCCA,positive,0.0,True,0
69840,3-Hydroxymethylglutaric acid,+H,838.8174,0.9996112831487052,ClCCA,positive,0.0,True,0
69861,3-Hydroxymethylglutaric acid,[M]+,-0.09155765,0.0061678046235247,ClCCA,positive,0.0,False,0
69886,3-Hydroxymethylglutaric acid,+H,0.0,0.0061678046235247,DAN,positive,0.0,False,0
69887,3-Hydroxymethylglutaric acid,[M]+,-0.0226413,0.0061678046235247,DAN,positive,0.0,False,0
69891,3-Hydroxymethylglutaric acid,+Na,0.0,0.0061678046235247,DAN,positive,0.0,False,0
69892,3-Hydroxymethylglutaric acid,+K,0.0,0.0061678046235247,DAN,positive,0.0,False,0
69905,3-Hydroxymethylglutaric acid,+Na,711.8208,0.9993400783596932,DHAP,positive,0.0,True,0
69906,3-Hydroxymethylglutaric acid,+K,175.44559,0.8820313388996339,DHAP,positive,0.0,True,0
69921,3-Hydroxymethylglutaric acid,[M]+,-0.024597874,0.0061678046235247,DHAP,positive,0.0,False,0
69930,3-Hydroxymethylglutaric acid,+H,11.582249,0.81,DHAP,positive,0.0,True,0
69943,3-Hydroxymethylglutaric acid,+Na,-0.3161993,0.0064408049264248,DHB,positive,0.0,False,0
69949,3-Hydroxymethylglutaric acid,+K,55.88861,0.0087056708902106,DHB,positive,0.0,False,1
69954,3-Hydroxymethylglutaric acid,+H,-0.015059181,0.0061678046235247,DHB,positive,0.0,False,0
69965,3-Hydroxymethylglutaric acid,[M]+,-0.022693345,0.0061678046235247,DHB,positive,0.0,False,0
69971,3-Hydroxymethylglutaric acid,+Na,58.14813,0.8331794102486744,MAPS,positive,0.0,True,0
69989,3-Hydroxymethylglutaric acid,+K,28.793137,0.0200820514821425,MAPS,positive,0.0,False,0
69991,3-Hydroxymethylglutaric acid,[M]+,-0.049518723,0.0061678046235247,MAPS,positive,0.0,False,0
70000,3-Hydroxymethylglutaric acid,+H,1.3112808,0.0015032543826312,MAPS,positive,0.0,False,0
70012,3-Hydroxymethylglutaric acid,+K,1.3824933,0.001398748778199,NEDC,positive,0.0,False,0
70029,3-Hydroxymethylglutaric acid,+H,0.89963293,0.0046378833211371,NEDC,positive,0.0,False,0
70031,3-Hydroxymethylglutaric acid,+Na,41.70935,0.9400531768249868,NEDC,positive,0.0,True,0
70032,3-Hydroxymethylglutaric acid,[M]+,-0.009722703,0.0061678046235247,NEDC,positive,0.0,False,0
70046,3-Hydroxymethylglutaric acid,+Na,-0.008966463,0.0061678046235247,NOR,positive,0.0,False,0
70049,3-Hydroxymethylglutaric acid,[M]+,-0.21585135,0.0061678046235247,NOR,positive,0.0,False,0
70061,3-Hydroxymethylglutaric acid,+H,-0.051217154,0.0061678046235247,NOR,positive,0.0,False,0
70094,3-Hydroxymethylglutaric acid,+K,487.1448,0.9863104508880473,CMBT,positive,0.0,True,0
70095,3-Hydroxymethylglutaric acid,+Na,809.79553,0.9865174489914392,CMBT,positive,0.0,True,0
70096,3-Hydroxymethylglutaric acid,+H,44.459694,0.8383617232087031,CMBT,positive,0.0,True,0
70112,3-Hydroxymethylglutaric acid,[M]+,-0.039978884,0.0061678046235247,CMBT,positive,0.0,False,0
70126,3-Hydroxymethylglutaric acid,-H,2040.8381,0.9985404003534152,CMBT,negative,0.0,True,0
70127,3-Hydroxymethylglutaric acid,+Cl,19.406721,0.5916872211621226,CMBT,negative,0.0,False,0
70147,3-Hydroxymethylglutaric acid,[M]-,-0.07181425,0.0061678046235247,CMBT,negative,0.0,False,0
70155,3-Hydroxymethylglutaric acid,+Na,1.135695,0.0029608342857567,pNA,positive,0.0,False,0
70177,3-Hydroxymethylglutaric acid,+K,-0.023344511,0.0061678046235247,pNA,positive,0.0,False,0
70179,3-Hydroxymethylglutaric acid,[M]+,-0.20032755,0.0061678046235247,pNA,positive,0.0,False,0
70180,3-Hydroxymethylglutaric acid,+H,-0.008567265,0.0061678046235247,pNA,positive,0.0,False,0
70182,3-Hydroxymethylglutaric acid,-H,-0.017576214,0.0061678046235247,pNA,negative,0.0,False,0
70183,3-Hydroxymethylglutaric acid,+Cl,0.0,0.0061678046235247,pNA,negative,0.0,False,0
70205,3-Hydroxymethylglutaric acid,[M]-,-0.28527734,0.0061678046235247,pNA,negative,0.0,False,0
70206,PE 18:0-20:4,-H,803.40314,0.9991254718913598,9AA,negative,0.0,True,0
70215,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,9AA,negative,0.0,False,0
70220,PE 18:0-20:4,[M]-,21.80704,0.8300912116551892,9AA,negative,0.0,True,0
70229,PE 18:0-20:4,-H,25.15014,0.868243565372988,CHCA,negative,0.0,True,0
70238,PE 18:0-20:4,-H,816.56494,0.9991231577979112,DAN,negative,0.0,True,0
70248,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,DAN,negative,0.0,False,0
70255,PE 18:0-20:4,[M]-,54.995625,0.8391013477682976,DAN,negative,0.0,True,0
70260,PE 18:0-20:4,-H,77.07788,0.9972268902228976,DHAP,negative,0.0,True,0
70267,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,DHAP,negative,0.0,False,0
70268,PE 18:0-20:4,[M]-,1.2562085,0.0029249524766666,DHAP,negative,0.0,False,0
70280,PE 18:0-20:4,-H,2.6235788,0.0073068394861494,DHB,negative,0.0,False,0
70282,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,DHB,negative,0.0,False,0
70295,PE 18:0-20:4,-H,32.03568,0.81,MAPS,negative,0.0,True,0
70301,PE 18:0-20:4,-H,90.86531,0.997660138898404,NEDC,negative,0.0,True,0
70310,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,NEDC,negative,0.0,False,0
70312,PE 18:0-20:4,[M]-,11.169778,0.81,NEDC,negative,0.0,True,0
70334,PE 18:0-20:4,-H,541.04407,0.998560120394501,NOR,negative,0.0,True,0
70336,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,NOR,negative,0.0,False,0
70337,PE 18:0-20:4,[M]-,127.05296,0.9886457846882508,NOR,negative,0.0,True,0
70359,PE 18:0-20:4,+K,0.0,0.0061678046235247,9AA,positive,0.0,False,0
70373,PE 18:0-20:4,+H,0.0,0.0061678046235247,9AA,positive,0.0,False,0
70374,PE 18:0-20:4,+Na,-0.003729851,0.0061678046235247,9AA,positive,0.0,False,0
70375,PE 18:0-20:4,[M]+,-0.0069787074,0.0061678046235247,9AA,positive,0.0,False,0
70383,PE 18:0-20:4,+Na,1113.9928,0.9993110534292732,CHCA,positive,0.0,True,0
70385,PE 18:0-20:4,+K,133.76546,0.9936412986358768,CHCA,positive,0.0,True,0
70393,PE 18:0-20:4,+H,139.58833,0.9645931959354236,CHCA,positive,0.0,True,0
70399,PE 18:0-20:4,[M]+,0.0,0.0061678046235247,CHCA,positive,0.0,False,0
70405,PE 18:0-20:4,+Na,172.10124,0.9994238125001772,ClCCA,positive,0.0,True,0
70410,PE 18:0-20:4,+H,19.230944,0.9467782892682282,ClCCA,positive,0.0,True,0
70420,PE 18:0-20:4,+K,11.78828,0.442348419199627,ClCCA,positive,0.0,False,0
70426,PE 18:0-20:4,[M]+,0.0,0.0061678046235247,ClCCA,positive,0.0,False,0
70429,PE 18:0-20:4,+Na,640.44794,0.9985893317844092,DAN,positive,0.0,True,0
70436,PE 18:0-20:4,+H,12.968559,0.0085716609485473,DAN,positive,0.0,False,0
70458,PE 18:0-20:4,+K,0.0,0.0061678046235247,DAN,positive,0.0,False,0
70459,PE 18:0-20:4,+Na,440.92023,0.9996191565886068,DHAP,positive,0.0,True,0
70468,PE 18:0-20:4,+H,78.796745,0.82990071006298,DHAP,positive,0.0,True,0
70470,PE 18:0-20:4,+K,5.99951,0.7782452565842635,DHAP,positive,0.0,False,0
70484,PE 18:0-20:4,[M]+,0.0,0.0061678046235247,DHAP,positive,0.0,False,0
70489,PE 18:0-20:4,+Na,3045.2046,0.9995588071595676,DHB,positive,0.0,True,0
70497,PE 18:0-20:4,+K,56.955086,0.9537545108359764,DHB,positive,0.0,True,0
70504,PE 18:0-20:4,+H,518.2106,0.9882485848052842,DHB,positive,0.0,True,0
70509,PE 18:0-20:4,[M]+,6.875807,0.0080374669901231,DHB,positive,0.0,False,0
70521,PE 18:0-20:4,+H,0.0,0.0061678046235247,MAPS,positive,0.0,False,0
70522,PE 18:0-20:4,+Na,57.53585,0.9769286975817324,NEDC,positive,0.0,True,0
70524,PE 18:0-20:4,+H,33.66942,0.3863524357135958,NEDC,positive,0.0,False,0
70539,PE 18:0-20:4,+Na,295.38492,0.9955600518688524,NOR,positive,0.0,True,0
70545,PE 18:0-20:4,+K,0.0,0.0061678046235247,NOR,positive,0.0,False,0
70549,PE 18:0-20:4,[M]+,0.0,0.0061678046235247,NOR,positive,0.0,False,0
70566,PE 18:0-20:4,+H,0.0,0.0061678046235247,NOR,positive,0.0,False,0
70575,PE 18:0-20:4,+H,186.90573,0.97401416822108,CMBT,positive,0.0,True,0
70578,PE 18:0-20:4,+Na,311.63702,0.9988312694383868,CMBT,positive,0.0,True,0
70584,PE 18:0-20:4,+K,0.0,0.0061678046235247,CMBT,positive,0.0,False,0
70593,PE 18:0-20:4,[M]+,0.0,0.0061678046235247,CMBT,positive,0.0,False,0
70603,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,CMBT,negative,0.0,False,0
70606,PE 18:0-20:4,-H,2.0463028,0.0033499576931638,CMBT,negative,0.0,False,0
70609,PE 18:0-20:4,+H,65.56692,0.9396593393775096,pNA,positive,0.0,True,0
70613,PE 18:0-20:4,+Na,334.87085,0.998494558227098,pNA,positive,0.0,True,0
70630,PE 18:0-20:4,+K,9.790082,0.3399620346905536,pNA,positive,0.0,False,0
70643,PE 18:0-20:4,+Cl,0.0,0.0061678046235247,pNA,negative,0.0,False,0
70644,PE 18:0-20:4,-H,16.396608,0.8220300539600212,pNA,negative,0.0,True,0
70651,PE 18:0-20:4,[M]-,52.012787,0.9894506513504048,pNA,negative,0.0,True,0
70655,Glucose,+Cl,514.41516,0.9974101691174342,9AA,negative,0.0,True,0
70656,myo-Inositol,+Cl,275.07004,0.9832553128574864,9AA,negative,0.0,True,0
70657,Glucose,-H,3140.8533,0.9995044532345012,9AA,negative,0.0,True,0
70658,myo-Inositol,-H,455.85037,0.9839095311366568,9AA,negative,0.0,True,0
70681,Glucose,[M]-,0.0,0.0061678046235247,9AA,negative,0.0,False,0
70682,myo-Inositol,[M]-,0.0,0.0061678046235247,9AA,negative,0.0,False,0
70717,Glucose,+Cl,-1.037718,0.0061678046235247,CHCA,negative,0.0,False,0
70718,myo-Inositol,+Cl,1.4701935,0.0045783012527238,CHCA,negative,0.0,False,0
70719,Glucose,[M]-,-0.4482024,0.0061678046235247,CHCA,negative,0.0,False,0
70720,myo-Inositol,[M]-,-0.4445228,0.0061678046235247,CHCA,negative,0.0,False,0
70735,Glucose,-H,-0.023556232,0.0061678046235247,CHCA,negative,0.0,False,0
70736,myo-Inositol,-H,11.486426,0.81,CHCA,negative,0.0,True,0
70751,Glucose,+Cl,2.6032352,0.0017180136685888,ClCCA,negative,0.0,False,0
70752,myo-Inositol,+Cl,20.54983,0.2770665291118151,ClCCA,negative,0.0,False,0
70763,Glucose,-H,-0.059839938,0.0061678046235247,ClCCA,negative,0.0,False,0
70764,myo-Inositol,-H,-0.0594689,0.0061678046235247,ClCCA,negative,0.0,False,0
70779,Glucose,[M]-,-0.17302386,0.0061678046235247,ClCCA,negative,0.0,False,0
70780,myo-Inositol,[M]-,0.9196192,0.0018191928633409,ClCCA,negative,0.0,False,0
70795,Glucose,+Cl,289.1938,0.995201421966494,DAN,negative,0.0,True,0
70796,myo-Inositol,+Cl,173.62524,0.9683676748577438,DAN,negative,0.0,True,0
70799,Glucose,-H,2354.1206,0.9979781539711148,DAN,negative,0.0,True,0
70800,myo-Inositol,-H,1942.0433,0.9949741988495098,DAN,negative,0.0,True,0
70831,Glucose,[M]-,0.24743807,0.0054278537695736,DAN,negative,0.0,False,0
70832,myo-Inositol,[M]-,-1.3484246,0.0061678046235247,DAN,negative,0.0,False,0
70849,Glucose,-H,48.382416,0.993073070060565,DHAP,negative,0.0,True,0
70850,myo-Inositol,-H,-0.025885113,0.0061678046235247,DHAP,negative,0.0,False,0
70853,Glucose,+Cl,15.848608,0.2118601039695994,DHAP,negative,0.0,False,0
70854,myo-Inositol,+Cl,-0.35160652,0.0061678046235247,DHAP,negative,0.0,False,0
70883,Glucose,[M]-,-0.025326114,0.0061678046235247,DHAP,negative,0.0,False,0
70884,myo-Inositol,[M]-,-0.025225183,0.0061678046235247,DHAP,negative,0.0,False,0
70903,Glucose,+Cl,-0.09092397,0.0061678046235247,DHB,negative,0.0,False,0
70904,myo-Inositol,+Cl,-0.08687814,0.0061678046235247,DHB,negative,0.0,False,0
70905,Glucose,[M]-,-0.5147338,0.0061678046235247,DHB,negative,0.0,False,0
70906,myo-Inositol,[M]-,-0.51521814,0.0061678046235247,DHB,negative,0.0,False,0
70925,Glucose,-H,1.8136008,0.0014774804651964,DHB,negative,0.0,False,0
70926,myo-Inositol,-H,-0.026763253,0.0061678046235247,DHB,negative,0.0,False,0
70953,Glucose,-H,1.65409,0.0017541950012896,MAPS,negative,0.0,False,0
70954,myo-Inositol,-H,-0.049652375,0.0061678046235247,MAPS,negative,0.0,False,0
70967,Glucose,+Cl,-0.1067878,0.0061678046235247,MAPS,negative,0.0,False,0
70968,myo-Inositol,+Cl,-0.10996048,0.0061678046235247,MAPS,negative,0.0,False,0
70975,Glucose,[M]-,-0.0043473556,0.0061678046235247,MAPS,negative,0.0,False,0
70976,myo-Inositol,[M]-,-0.0043542436,0.0061678046235247,MAPS,negative,0.0,False,0
70991,Glucose,+Cl,1.1626253,0.0021549922072965,NEDC,negative,0.0,False,0
70992,myo-Inositol,+Cl,8.1689005,0.3929762274336135,NEDC,negative,0.0,False,0
71001,Glucose,-H,2.8581703,0.0017719306663069,NEDC,negative,0.0,False,0
71002,myo-Inositol,-H,1.6220036,0.001713082495636,NEDC,negative,0.0,False,0
71025,Glucose,[M]-,-2.075121,0.0061678046235247,NEDC,negative,0.0,False,0
71026,myo-Inositol,[M]-,0.8141451,0.0044878027474663,NEDC,negative,0.0,False,0
71035,Glucose,+Cl,705.1606,0.9951335645303334,NOR,negative,0.0,True,0
71036,myo-Inositol,+Cl,48.868687,0.6056877045676824,NOR,negative,0.0,False,0
71037,Glucose,-H,2663.8647,0.9990868218143616,NOR,negative,0.0,True,0
71038,myo-Inositol,-H,318.54172,0.9745735906654835,NOR,negative,0.0,True,0
71061,Glucose,[M]-,-12.653128,0.006056704989569,NOR,negative,0.0,False,0
71062,myo-Inositol,[M]-,8.517956,0.0022935356495916,NOR,negative,0.0,False,0
71129,Glucose,[M]+,-1.8333392,0.0061678046235247,9AA,positive,0.0,False,0
71130,myo-Inositol,[M]+,-1.8342186,0.0061678046235247,9AA,positive,0.0,False,0
71171,Glucose,+Na,6.951248,0.0016286133094778,9AA,positive,0.0,False,0
71172,myo-Inositol,+Na,-0.5432884,0.0061678046235247,9AA,positive,0.0,False,0
71175,Glucose,+H,-0.44268748,0.0061678046235247,9AA,positive,0.0,False,0
71176,myo-Inositol,+H,-0.44305664,0.0061678046235247,9AA,positive,0.0,False,0
71177,Glucose,+Na,2785.4507,0.9606302086124324,CHCA,positive,0.0,True,1
71178,myo-Inositol,+Na,4049.503,0.9737855772348256,CHCA,positive,0.0,True,1
71179,Glucose,+K,663.0314,0.591288663766829,CHCA,positive,0.0,False,1
71180,myo-Inositol,+K,645.5209,0.5465088393947485,CHCA,positive,0.0,False,1
71181,Glucose,[M]+,-0.6618628,0.0061678046235247,CHCA,positive,0.0,False,0
71182,myo-Inositol,[M]+,-0.6655671,0.0061678046235247,CHCA,positive,0.0,False,0
71227,Glucose,+H,-0.0140723055,0.0061678046235247,CHCA,positive,0.0,False,0
71228,myo-Inositol,+H,1.4982284,0.001473362074823,CHCA,positive,0.0,False,0
71247,Glucose,+Na,470.40182,0.9560087974175852,ClCCA,positive,0.0,True,1
71248,myo-Inositol,+Na,1452.6074,0.979279539603974,ClCCA,positive,0.0,True,1
71249,Glucose,+K,130.35107,0.81,ClCCA,positive,0.0,True,0
71250,myo-Inositol,+K,509.49255,0.9387012971298226,ClCCA,positive,0.0,True,0
71253,Glucose,[M]+,-0.04731599,0.0061678046235247,ClCCA,positive,0.0,False,0
71254,myo-Inositol,[M]+,-0.047022607,0.0061678046235247,ClCCA,positive,0.0,False,0
71299,Glucose,+H,-0.012117881,0.0061678046235247,ClCCA,positive,0.0,False,0
71300,myo-Inositol,+H,5.053993,0.7796364381037684,ClCCA,positive,0.0,False,0
71305,Glucose,+Na,1188.795,0.994642643978424,DAN,positive,0.0,True,0
71306,myo-Inositol,+Na,1354.6775,0.9918595980771684,DAN,positive,0.0,True,0
71307,Glucose,+K,45.392452,0.7217892921052748,DAN,positive,0.0,False,0
71308,myo-Inositol,+K,89.84175,0.4321614518488862,DAN,positive,0.0,False,0
71329,Glucose,[M]+,-0.38471445,0.0061678046235247,DAN,positive,0.0,False,0
71330,myo-Inositol,[M]+,-0.4172894,0.0061678046235247,DAN,positive,0.0,False,0
71373,Glucose,+Na,983.2237,0.9982537617566424,DHAP,positive,0.0,True,0
71374,myo-Inositol,+Na,648.3625,0.9624950085839954,DHAP,positive,0.0,True,0
71381,Glucose,+K,149.59674,0.962553767018963,DHAP,positive,0.0,True,0
71382,myo-Inositol,+K,88.03311,0.469420109451589,DHAP,positive,0.0,False,0
71431,Glucose,+H,-0.016174434,0.0061678046235247,DHAP,positive,0.0,False,0
71432,myo-Inositol,+H,1.827996,0.001719553682361,DHAP,positive,0.0,False,0
71435,Glucose,[M]+,-0.07895319,0.0061678046235247,DHAP,positive,0.0,False,0
71436,myo-Inositol,[M]+,-0.07869741,0.0061678046235247,DHAP,positive,0.0,False,0
71437,Glucose,+Na,1022.11884,0.8880130243354112,DHB,positive,0.0,True,1
71438,myo-Inositol,+Na,1613.1787,0.9243068012660174,DHB,positive,0.0,True,1
71447,Glucose,[M]+,-0.118209384,0.0061678046235247,DHB,positive,0.0,False,0
71448,myo-Inositol,[M]+,-0.11843516,0.0061678046235247,DHB,positive,0.0,False,0
71479,Glucose,+H,-0.022691729,0.0061678046235247,DHB,positive,0.0,False,0
71480,myo-Inositol,+H,-0.02273507,0.0061678046235247,DHB,positive,0.0,False,0
71481,Glucose,+K,97.660446,0.0116968152922108,DHB,positive,0.0,False,1
71482,myo-Inositol,+K,148.89679,0.0146659992462403,DHB,positive,0.0,False,1
71505,Glucose,+H,2.1746826,0.0023693373034119,MAPS,positive,0.0,False,0
71506,myo-Inositol,+H,0.8566771,0.0016927432834913,MAPS,positive,0.0,False,0
71507,Glucose,[M]+,-0.41010267,0.0061678046235247,MAPS,positive,0.0,False,0
71508,myo-Inositol,[M]+,-0.41030765,0.0061678046235247,MAPS,positive,0.0,False,0
71515,Glucose,+K,-0.02875926,0.0061678046235247,MAPS,positive,0.0,False,0
71516,myo-Inositol,+K,-0.028804827,0.0061678046235247,MAPS,positive,0.0,False,0
71517,Glucose,+Na,-0.09055107,0.0061678046235247,MAPS,positive,0.0,False,0
71518,myo-Inositol,+Na,-0.090434395,0.0061678046235247,MAPS,positive,0.0,False,0
71583,Glucose,[M]+,-0.0057153623,0.0061678046235247,NEDC,positive,0.0,False,0
71584,myo-Inositol,[M]+,-0.008939848,0.0061678046235247,NEDC,positive,0.0,False,0
71585,Glucose,+Na,5.930646,0.0039168137239082,NEDC,positive,0.0,False,0
71586,myo-Inositol,+Na,-1.1601365,0.0061678046235247,NEDC,positive,0.0,False,0
71587,Glucose,+H,-0.010970959,0.0061678046235247,NEDC,positive,0.0,False,0
71588,myo-Inositol,+H,-0.008376883,0.0061678046235247,NEDC,positive,0.0,False,0
71615,Glucose,+K,-0.0328738,0.0061678046235247,NEDC,positive,0.0,False,0
71616,myo-Inositol,+K,-0.032857914,0.0061678046235247,NEDC,positive,0.0,False,0
71637,Glucose,+Na,1927.9115,0.3685807073817145,NOR,positive,0.0,False,0
71638,myo-Inositol,+Na,231.9292,0.9475438740398644,NOR,positive,0.0,True,0
71657,Glucose,[M]+,-2.572258,0.0061678046235247,NOR,positive,0.0,False,0
71658,myo-Inositol,[M]+,-6.534085,0.0061678046235247,NOR,positive,0.0,False,0
71671,Glucose,+K,86.873245,0.7157518506412106,NOR,positive,0.0,False,0
71672,myo-Inositol,+K,0.0,0.0061678046235247,NOR,positive,0.0,False,0
71751,Glucose,+Na,68.29656,0.2504725622619387,CMBT,positive,0.0,False,0
71752,myo-Inositol,+Na,772.0206,0.9937619247572086,CMBT,positive,0.0,True,0
71757,Glucose,[M]+,-0.02684737,0.0061678046235247,CMBT,positive,0.0,False,0
71758,myo-Inositol,[M]+,-0.026876764,0.0061678046235247,CMBT,positive,0.0,False,0
71759,Glucose,+K,7.3906326,0.0048222696421453,CMBT,positive,0.0,False,1
71760,myo-Inositol,+K,99.618034,0.0708063662239708,CMBT,positive,0.0,False,1
71787,Glucose,+H,-0.018521948,0.0061678046235247,CMBT,positive,0.0,False,0
71788,myo-Inositol,+H,1.7370777,0.0014701251020743,CMBT,positive,0.0,False,0
71815,Glucose,+Cl,46.858727,0.311515411904079,CMBT,negative,0.0,False,0
71816,myo-Inositol,+Cl,137.05296,0.6735323048851416,CMBT,negative,0.0,False,0
71835,Glucose,-H,-0.06541371,0.0061678046235247,CMBT,negative,0.0,False,0
71836,myo-Inositol,-H,3.153106,0.0016068142599686,CMBT,negative,0.0,False,0
71843,Glucose,[M]-,-0.044075012,0.0061678046235247,CMBT,negative,0.0,False,0
71844,myo-Inositol,[M]-,0.93984884,0.0016971795625228,CMBT,negative,0.0,False,0
71861,Glucose,+Na,1996.281,0.9663792581140268,pNA,positive,0.0,True,0
71862,myo-Inositol,+Na,535.32074,0.8952500940422287,pNA,positive,0.0,True,0
71865,Glucose,+K,104.05871,0.7160611551137969,pNA,positive,0.0,False,0
71866,myo-Inositol,+K,12.893661,0.2341480936241649,pNA,positive,0.0,False,0
71895,Glucose,[M]+,-0.229877,0.0061678046235247,pNA,positive,0.0,False,0
71896,myo-Inositol,[M]+,-0.23963688,0.0061678046235247,pNA,positive,0.0,False,0
71917,Glucose,+H,-0.94434303,0.0061678046235247,pNA,positive,0.0,False,0
71918,myo-Inositol,+H,-0.9262341,0.0061678046235247,pNA,positive,0.0,False,0
71925,Glucose,-H,338.10986,0.9940071355912332,pNA,negative,0.0,True,0
71926,myo-Inositol,-H,130.82251,0.957088211295982,pNA,negative,0.0,True,0
71963,Glucose,[M]-,-0.04099931,0.0061678046235247,pNA,negative,0.0,False,0
71964,myo-Inositol,[M]-,-0.045493595,0.0061678046235247,pNA,negative,0.0,False,0
71965,Glucose,+Cl,28.413097,0.1165598293796291,pNA,negative,0.0,False,0
