,observed_value,prediction,classifier,name_short,matrix,polarity,fold
101,0,1,RandomForest,Thiamine,DAN,negative,7
102,0,1,MLP,Lactic acid,DAN,negative,7
103,0,2,MLP,Niacinamide,DAN,negative,7
104,0,3,MLP,Nicotinamide riboside,DAN,negative,7
105,2,0,MLP,PA 16:0-18:1,DAN,negative,7
106,2,3,MLP,PG 16:0-18:1,DAN,negative,7
107,0,3,MLP,Prostaglandin E1,DAN,negative,7
108,1,3,MLP,Retinoic acid,DAN,negative,7
109,1,3,MLP,Riboflavin,DAN,negative,7
110,1,3,MLP,Ribulose,DAN,negative,7
111,1,3,MLP,Ribulose 5-phosphate,DAN,negative,7
112,0,2,MLP,S-Adenosylhomocysteine,DAN,negative,7
113,1,3,MLP,SM d18:1-16:0,DAN,negative,7
114,1,2,MLP,Serine,DAN,negative,7
115,1,2,MLP,Serotonin,DAN,negative,7
116,3,3,MLP,Sulfo GalCer 18:0(2S-OH),DAN,negative,7
117,1,2,MLP,Taurine,DAN,negative,7
118,0,2,MLP,Thiamine,DAN,negative,7
0,0,0,Logistic_reg,Nicotinamide ribotide,DAN,negative,8
1,0,0,Logistic_reg,Oxalacetic acid,DAN,negative,8
2,2,0,Logistic_reg,PI 16:0-18:1,DAN,negative,8
3,2,2,Logistic_reg,PS (POPS) 16:0-18:1,DAN,negative,8
4,2,2,Logistic_reg,Palmitoyl-CoA,DAN,negative,8
5,0,2,Logistic_reg,Putrescine,DAN,negative,8
6,0,2,Logistic_reg,S-Adenosylmethionine,DAN,negative,8
7,0,0,Logistic_reg,TG 15:0-18:1-15:0,DAN,negative,8
8,3,3,Logistic_reg,Taurocholic acid,DAN,negative,8
9,1,2,Logistic_reg,Tryptophan,DAN,negative,8
10,1,2,Logistic_reg,Tyrosine,DAN,negative,8
11,1,0,Logistic_reg,Uracil,DAN,negative,8
12,1,0,Logistic_reg,Ureidosuccinic acid,DAN,negative,8
13,1,0,Logistic_reg,Uric acid,DAN,negative,8
14,1,0,Logistic_reg,Uridine,DAN,negative,8
15,1,0,Logistic_reg,Uridine diphosphate,DAN,negative,8
16,1,0,Logistic_reg,Uridine diphosphate glucose,DAN,negative,8
17,0,3,SVC_rbf,Nicotinamide ribotide,DAN,negative,8
18,0,0,SVC_rbf,Oxalacetic acid,DAN,negative,8
19,2,3,SVC_rbf,PI 16:0-18:1,DAN,negative,8
20,2,2,SVC_rbf,PS (POPS) 16:0-18:1,DAN,negative,8
21,2,1,SVC_rbf,Palmitoyl-CoA,DAN,negative,8
22,0,2,SVC_rbf,Putrescine,DAN,negative,8
23,0,2,SVC_rbf,S-Adenosylmethionine,DAN,negative,8
24,0,2,SVC_rbf,TG 15:0-18:1-15:0,DAN,negative,8
25,3,3,SVC_rbf,Taurocholic acid,DAN,negative,8
26,1,2,SVC_rbf,Tryptophan,DAN,negative,8
27,1,2,SVC_rbf,Tyrosine,DAN,negative,8
28,1,2,SVC_rbf,Uracil,DAN,negative,8
29,1,3,SVC_rbf,Ureidosuccinic acid,DAN,negative,8
30,1,2,SVC_rbf,Uric acid,DAN,negative,8
31,1,3,SVC_rbf,Uridine,DAN,negative,8
32,1,3,SVC_rbf,Uridine diphosphate,DAN,negative,8
33,1,3,SVC_rbf,Uridine diphosphate glucose,DAN,negative,8
34,0,3,SVC_poly,Nicotinamide ribotide,DAN,negative,8
35,0,0,SVC_poly,Oxalacetic acid,DAN,negative,8
36,2,3,SVC_poly,PI 16:0-18:1,DAN,negative,8
37,2,2,SVC_poly,PS (POPS) 16:0-18:1,DAN,negative,8
38,2,1,SVC_poly,Palmitoyl-CoA,DAN,negative,8
39,0,2,SVC_poly,Putrescine,DAN,negative,8
40,0,2,SVC_poly,S-Adenosylmethionine,DAN,negative,8
41,0,0,SVC_poly,TG 15:0-18:1-15:0,DAN,negative,8
42,3,3,SVC_poly,Taurocholic acid,DAN,negative,8
43,1,2,SVC_poly,Tryptophan,DAN,negative,8
44,1,2,SVC_poly,Tyrosine,DAN,negative,8
45,1,0,SVC_poly,Uracil,DAN,negative,8
46,1,3,SVC_poly,Ureidosuccinic acid,DAN,negative,8
47,1,0,SVC_poly,Uric acid,DAN,negative,8
48,1,3,SVC_poly,Uridine,DAN,negative,8
49,1,3,SVC_poly,Uridine diphosphate,DAN,negative,8
50,1,3,SVC_poly,Uridine diphosphate glucose,DAN,negative,8
51,0,0,KNeighbors,Nicotinamide ribotide,DAN,negative,8
52,0,0,KNeighbors,Oxalacetic acid,DAN,negative,8
53,2,1,KNeighbors,PI 16:0-18:1,DAN,negative,8
54,2,3,KNeighbors,PS (POPS) 16:0-18:1,DAN,negative,8
55,2,0,KNeighbors,Palmitoyl-CoA,DAN,negative,8
56,0,1,KNeighbors,Putrescine,DAN,negative,8
57,0,2,KNeighbors,S-Adenosylmethionine,DAN,negative,8
58,0,2,KNeighbors,TG 15:0-18:1-15:0,DAN,negative,8
59,3,0,KNeighbors,Taurocholic acid,DAN,negative,8
60,1,3,KNeighbors,Tryptophan,DAN,negative,8
61,1,2,KNeighbors,Tyrosine,DAN,negative,8
62,1,1,KNeighbors,Uracil,DAN,negative,8
63,1,1,KNeighbors,Ureidosuccinic acid,DAN,negative,8
64,1,2,KNeighbors,Uric acid,DAN,negative,8
65,1,1,KNeighbors,Uridine,DAN,negative,8
66,1,0,KNeighbors,Uridine diphosphate,DAN,negative,8
67,1,1,KNeighbors,Uridine diphosphate glucose,DAN,negative,8
68,0,0,DecisionTree,Nicotinamide ribotide,DAN,negative,8
69,0,1,DecisionTree,Oxalacetic acid,DAN,negative,8
70,2,0,DecisionTree,PI 16:0-18:1,DAN,negative,8
71,2,3,DecisionTree,PS (POPS) 16:0-18:1,DAN,negative,8
72,2,1,DecisionTree,Palmitoyl-CoA,DAN,negative,8
73,0,2,DecisionTree,Putrescine,DAN,negative,8
74,0,1,DecisionTree,S-Adenosylmethionine,DAN,negative,8
75,0,0,DecisionTree,TG 15:0-18:1-15:0,DAN,negative,8
76,3,0,DecisionTree,Taurocholic acid,DAN,negative,8
77,1,1,DecisionTree,Tryptophan,DAN,negative,8
78,1,2,DecisionTree,Tyrosine,DAN,negative,8
79,1,0,DecisionTree,Uracil,DAN,negative,8
80,1,0,DecisionTree,Ureidosuccinic acid,DAN,negative,8
81,1,0,DecisionTree,Uric acid,DAN,negative,8
82,1,0,DecisionTree,Uridine,DAN,negative,8
83,1,0,DecisionTree,Uridine diphosphate,DAN,negative,8
84,1,0,DecisionTree,Uridine diphosphate glucose,DAN,negative,8
85,0,1,RandomForest,Nicotinamide ribotide,DAN,negative,8
86,0,1,RandomForest,Oxalacetic acid,DAN,negative,8
87,2,1,RandomForest,PI 16:0-18:1,DAN,negative,8
88,2,3,RandomForest,PS (POPS) 16:0-18:1,DAN,negative,8
89,2,1,RandomForest,Palmitoyl-CoA,DAN,negative,8
90,0,0,RandomForest,Putrescine,DAN,negative,8
91,0,0,RandomForest,S-Adenosylmethionine,DAN,negative,8
92,0,2,RandomForest,TG 15:0-18:1-15:0,DAN,negative,8
93,3,2,RandomForest,Taurocholic acid,DAN,negative,8
94,1,0,RandomForest,Tryptophan,DAN,negative,8
95,1,2,RandomForest,Tyrosine,DAN,negative,8
96,1,1,RandomForest,Uracil,DAN,negative,8
97,1,0,RandomForest,Ureidosuccinic acid,DAN,negative,8
98,1,2,RandomForest,Uric acid,DAN,negative,8
99,1,0,RandomForest,Uridine,DAN,negative,8
100,1,0,RandomForest,Uridine diphosphate,DAN,negative,8
101,1,1,RandomForest,Uridine diphosphate glucose,DAN,negative,8
102,0,3,MLP,Nicotinamide ribotide,DAN,negative,8
103,0,0,MLP,Oxalacetic acid,DAN,negative,8
104,2,3,MLP,PI 16:0-18:1,DAN,negative,8
105,2,2,MLP,PS (POPS) 16:0-18:1,DAN,negative,8
106,2,1,MLP,Palmitoyl-CoA,DAN,negative,8
107,0,2,MLP,Putrescine,DAN,negative,8
108,0,2,MLP,S-Adenosylmethionine,DAN,negative,8
109,0,0,MLP,TG 15:0-18:1-15:0,DAN,negative,8
110,3,3,MLP,Taurocholic acid,DAN,negative,8
111,1,2,MLP,Tryptophan,DAN,negative,8
112,1,2,MLP,Tyrosine,DAN,negative,8
113,1,0,MLP,Uracil,DAN,negative,8
114,1,3,MLP,Ureidosuccinic acid,DAN,negative,8
115,1,0,MLP,Uric acid,DAN,negative,8
116,1,3,MLP,Uridine,DAN,negative,8
117,1,0,MLP,Uridine diphosphate,DAN,negative,8
118,1,3,MLP,Uridine diphosphate glucose,DAN,negative,8
0,0,0,Logistic_reg,PC 15:0-18:1,DAN,negative,9
1,2,2,Logistic_reg,Proline,DAN,negative,9
2,0,0,Logistic_reg,Pyruvic acid,DAN,negative,9
3,0,2,Logistic_reg,Spermidine,DAN,negative,9
4,2,3,Logistic_reg,Succinic acid,DAN,negative,9
5,0,2,Logistic_reg,Tetrahydrofolic acid,DAN,negative,9
6,2,0,Logistic_reg,Thymine,DAN,negative,9
7,1,0,Logistic_reg,Uridine diphosphate glucuronic acid,DAN,negative,9
8,1,0,Logistic_reg,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
9,1,2,Logistic_reg,Urocanic acid,DAN,negative,9
10,1,2,Logistic_reg,Valine,DAN,negative,9
11,1,0,Logistic_reg,Xanthine,DAN,negative,9
12,0,0,Logistic_reg,alpha-tocopherol,DAN,negative,9
13,1,3,Logistic_reg,cis-Aconitic acid,DAN,negative,9
14,1,2,Logistic_reg,gamma-Aminobutyric acid,DAN,negative,9
15,1,0,Logistic_reg,myo-Inositol,DAN,negative,9
16,0,0,SVC_rbf,PC 15:0-18:1,DAN,negative,9
17,2,1,SVC_rbf,Proline,DAN,negative,9
18,0,1,SVC_rbf,Pyruvic acid,DAN,negative,9
19,0,2,SVC_rbf,Spermidine,DAN,negative,9
20,2,3,SVC_rbf,Succinic acid,DAN,negative,9
21,0,3,SVC_rbf,Tetrahydrofolic acid,DAN,negative,9
22,2,1,SVC_rbf,Thymine,DAN,negative,9
23,1,1,SVC_rbf,Uridine diphosphate glucuronic acid,DAN,negative,9
24,1,1,SVC_rbf,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
25,1,2,SVC_rbf,Urocanic acid,DAN,negative,9
26,1,2,SVC_rbf,Valine,DAN,negative,9
27,1,3,SVC_rbf,Xanthine,DAN,negative,9
28,0,1,SVC_rbf,alpha-tocopherol,DAN,negative,9
29,1,3,SVC_rbf,cis-Aconitic acid,DAN,negative,9
30,1,2,SVC_rbf,gamma-Aminobutyric acid,DAN,negative,9
31,1,1,SVC_rbf,myo-Inositol,DAN,negative,9
32,0,0,SVC_poly,PC 15:0-18:1,DAN,negative,9
33,2,1,SVC_poly,Proline,DAN,negative,9
34,0,0,SVC_poly,Pyruvic acid,DAN,negative,9
35,0,2,SVC_poly,Spermidine,DAN,negative,9
36,2,3,SVC_poly,Succinic acid,DAN,negative,9
37,0,1,SVC_poly,Tetrahydrofolic acid,DAN,negative,9
38,2,0,SVC_poly,Thymine,DAN,negative,9
39,1,3,SVC_poly,Uridine diphosphate glucuronic acid,DAN,negative,9
40,1,3,SVC_poly,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
41,1,2,SVC_poly,Urocanic acid,DAN,negative,9
42,1,2,SVC_poly,Valine,DAN,negative,9
43,1,3,SVC_poly,Xanthine,DAN,negative,9
44,0,0,SVC_poly,alpha-tocopherol,DAN,negative,9
45,1,3,SVC_poly,cis-Aconitic acid,DAN,negative,9
46,1,2,SVC_poly,gamma-Aminobutyric acid,DAN,negative,9
47,1,3,SVC_poly,myo-Inositol,DAN,negative,9
48,0,2,KNeighbors,PC 15:0-18:1,DAN,negative,9
49,2,1,KNeighbors,Proline,DAN,negative,9
50,0,0,KNeighbors,Pyruvic acid,DAN,negative,9
51,0,1,KNeighbors,Spermidine,DAN,negative,9
52,2,0,KNeighbors,Succinic acid,DAN,negative,9
53,0,0,KNeighbors,Tetrahydrofolic acid,DAN,negative,9
54,2,1,KNeighbors,Thymine,DAN,negative,9
55,1,0,KNeighbors,Uridine diphosphate glucuronic acid,DAN,negative,9
56,1,0,KNeighbors,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
57,1,1,KNeighbors,Urocanic acid,DAN,negative,9
58,1,2,KNeighbors,Valine,DAN,negative,9
59,1,1,KNeighbors,Xanthine,DAN,negative,9
60,0,1,KNeighbors,alpha-tocopherol,DAN,negative,9
61,1,0,KNeighbors,cis-Aconitic acid,DAN,negative,9
62,1,1,KNeighbors,gamma-Aminobutyric acid,DAN,negative,9
63,1,1,KNeighbors,myo-Inositol,DAN,negative,9
64,0,2,DecisionTree,PC 15:0-18:1,DAN,negative,9
65,2,1,DecisionTree,Proline,DAN,negative,9
66,0,1,DecisionTree,Pyruvic acid,DAN,negative,9
67,0,1,DecisionTree,Spermidine,DAN,negative,9
68,2,3,DecisionTree,Succinic acid,DAN,negative,9
69,0,1,DecisionTree,Tetrahydrofolic acid,DAN,negative,9
70,2,2,DecisionTree,Thymine,DAN,negative,9
71,1,2,DecisionTree,Uridine diphosphate glucuronic acid,DAN,negative,9
72,1,2,DecisionTree,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
73,1,1,DecisionTree,Urocanic acid,DAN,negative,9
74,1,2,DecisionTree,Valine,DAN,negative,9
75,1,1,DecisionTree,Xanthine,DAN,negative,9
76,0,2,DecisionTree,alpha-tocopherol,DAN,negative,9
77,1,3,DecisionTree,cis-Aconitic acid,DAN,negative,9
78,1,0,DecisionTree,gamma-Aminobutyric acid,DAN,negative,9
79,1,2,DecisionTree,myo-Inositol,DAN,negative,9
80,0,2,RandomForest,PC 15:0-18:1,DAN,negative,9
81,2,1,RandomForest,Proline,DAN,negative,9
82,0,1,RandomForest,Pyruvic acid,DAN,negative,9
83,0,1,RandomForest,Spermidine,DAN,negative,9
84,2,3,RandomForest,Succinic acid,DAN,negative,9
85,0,0,RandomForest,Tetrahydrofolic acid,DAN,negative,9
86,2,1,RandomForest,Thymine,DAN,negative,9
87,1,1,RandomForest,Uridine diphosphate glucuronic acid,DAN,negative,9
88,1,0,RandomForest,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
89,1,2,RandomForest,Urocanic acid,DAN,negative,9
90,1,2,RandomForest,Valine,DAN,negative,9
91,1,1,RandomForest,Xanthine,DAN,negative,9
92,0,1,RandomForest,alpha-tocopherol,DAN,negative,9
93,1,3,RandomForest,cis-Aconitic acid,DAN,negative,9
94,1,1,RandomForest,gamma-Aminobutyric acid,DAN,negative,9
95,1,1,RandomForest,myo-Inositol,DAN,negative,9
96,0,0,MLP,PC 15:0-18:1,DAN,negative,9
97,2,2,MLP,Proline,DAN,negative,9
98,0,0,MLP,Pyruvic acid,DAN,negative,9
99,0,2,MLP,Spermidine,DAN,negative,9
100,2,3,MLP,Succinic acid,DAN,negative,9
101,0,3,MLP,Tetrahydrofolic acid,DAN,negative,9
102,2,0,MLP,Thymine,DAN,negative,9
103,1,1,MLP,Uridine diphosphate glucuronic acid,DAN,negative,9
104,1,1,MLP,Uridine diphosphate-N-acetylglucosamine,DAN,negative,9
105,1,2,MLP,Urocanic acid,DAN,negative,9
106,1,2,MLP,Valine,DAN,negative,9
107,1,3,MLP,Xanthine,DAN,negative,9
108,0,0,MLP,alpha-tocopherol,DAN,negative,9
109,1,3,MLP,cis-Aconitic acid,DAN,negative,9
110,1,2,MLP,gamma-Aminobutyric acid,DAN,negative,9
111,1,1,MLP,myo-Inositol,DAN,negative,9
0,0,3,Logistic_reg,2-Oxoglutaric acid,DAN,positive,0
1,0,2,Logistic_reg,3-Hydroxyanthranilic acid,DAN,positive,0
2,0,3,Logistic_reg,3-Hydroxymethylglutaric acid,DAN,positive,0
3,0,3,Logistic_reg,3-Phosphoglyceric acid,DAN,positive,0
4,1,2,Logistic_reg,4-Hydroxyproline,DAN,positive,0
5,1,3,Logistic_reg,5-Hydroxyindoleacetic acid,DAN,positive,0
6,0,3,Logistic_reg,6-Phosphogluconic acid,DAN,positive,0
7,0,2,Logistic_reg,Acetyl-CoA,DAN,positive,0
8,1,3,Logistic_reg,Acetylcarnitine,DAN,positive,0
9,2,3,Logistic_reg,Acetylcholine,DAN,positive,0
10,1,2,Logistic_reg,Adenosine monophosphate,DAN,positive,0
11,2,2,Logistic_reg,Agmatine,DAN,positive,0
12,1,2,Logistic_reg,Asparagine,DAN,positive,0
13,1,2,Logistic_reg,Aspartic acid,DAN,positive,0
14,1,0,Logistic_reg,Biotin,DAN,positive,0
15,0,1,Logistic_reg,Carbamoyl phosphate,DAN,positive,0
16,1,3,Logistic_reg,Carnitine,DAN,positive,0
17,0,0,SVC_rbf,2-Oxoglutaric acid,DAN,positive,0
18,0,1,SVC_rbf,3-Hydroxyanthranilic acid,DAN,positive,0
19,0,3,SVC_rbf,3-Hydroxymethylglutaric acid,DAN,positive,0
20,0,0,SVC_rbf,3-Phosphoglyceric acid,DAN,positive,0
21,1,2,SVC_rbf,4-Hydroxyproline,DAN,positive,0
22,1,0,SVC_rbf,5-Hydroxyindoleacetic acid,DAN,positive,0
23,0,3,SVC_rbf,6-Phosphogluconic acid,DAN,positive,0
24,0,1,SVC_rbf,Acetyl-CoA,DAN,positive,0
25,1,3,SVC_rbf,Acetylcarnitine,DAN,positive,0
26,2,3,SVC_rbf,Acetylcholine,DAN,positive,0
27,1,1,SVC_rbf,Adenosine monophosphate,DAN,positive,0
28,2,2,SVC_rbf,Agmatine,DAN,positive,0
29,1,1,SVC_rbf,Asparagine,DAN,positive,0
30,1,2,SVC_rbf,Aspartic acid,DAN,positive,0
31,1,2,SVC_rbf,Biotin,DAN,positive,0
32,0,2,SVC_rbf,Carbamoyl phosphate,DAN,positive,0
33,1,3,SVC_rbf,Carnitine,DAN,positive,0
34,0,0,SVC_poly,2-Oxoglutaric acid,DAN,positive,0
35,0,0,SVC_poly,3-Hydroxyanthranilic acid,DAN,positive,0
36,0,3,SVC_poly,3-Hydroxymethylglutaric acid,DAN,positive,0
37,0,3,SVC_poly,3-Phosphoglyceric acid,DAN,positive,0
38,1,2,SVC_poly,4-Hydroxyproline,DAN,positive,0
39,1,3,SVC_poly,5-Hydroxyindoleacetic acid,DAN,positive,0
40,0,3,SVC_poly,6-Phosphogluconic acid,DAN,positive,0
41,0,0,SVC_poly,Acetyl-CoA,DAN,positive,0
42,1,3,SVC_poly,Acetylcarnitine,DAN,positive,0
43,2,3,SVC_poly,Acetylcholine,DAN,positive,0
44,1,0,SVC_poly,Adenosine monophosphate,DAN,positive,0
45,2,2,SVC_poly,Agmatine,DAN,positive,0
46,1,2,SVC_poly,Asparagine,DAN,positive,0
47,1,2,SVC_poly,Aspartic acid,DAN,positive,0
48,1,3,SVC_poly,Biotin,DAN,positive,0
49,0,0,SVC_poly,Carbamoyl phosphate,DAN,positive,0
50,1,3,SVC_poly,Carnitine,DAN,positive,0
51,0,0,KNeighbors,2-Oxoglutaric acid,DAN,positive,0
52,0,1,KNeighbors,3-Hydroxyanthranilic acid,DAN,positive,0
53,0,0,KNeighbors,3-Hydroxymethylglutaric acid,DAN,positive,0
54,0,0,KNeighbors,3-Phosphoglyceric acid,DAN,positive,0
55,1,1,KNeighbors,4-Hydroxyproline,DAN,positive,0
56,1,0,KNeighbors,5-Hydroxyindoleacetic acid,DAN,positive,0
57,0,0,KNeighbors,6-Phosphogluconic acid,DAN,positive,0
58,0,1,KNeighbors,Acetyl-CoA,DAN,positive,0
59,1,1,KNeighbors,Acetylcarnitine,DAN,positive,0
60,2,1,KNeighbors,Acetylcholine,DAN,positive,0
61,1,1,KNeighbors,Adenosine monophosphate,DAN,positive,0
62,2,2,KNeighbors,Agmatine,DAN,positive,0
63,1,1,KNeighbors,Asparagine,DAN,positive,0
64,1,1,KNeighbors,Aspartic acid,DAN,positive,0
65,1,1,KNeighbors,Biotin,DAN,positive,0
66,0,0,KNeighbors,Carbamoyl phosphate,DAN,positive,0
67,1,1,KNeighbors,Carnitine,DAN,positive,0
68,0,0,DecisionTree,2-Oxoglutaric acid,DAN,positive,0
69,0,1,DecisionTree,3-Hydroxyanthranilic acid,DAN,positive,0
70,0,2,DecisionTree,3-Hydroxymethylglutaric acid,DAN,positive,0
71,0,0,DecisionTree,3-Phosphoglyceric acid,DAN,positive,0
72,1,2,DecisionTree,4-Hydroxyproline,DAN,positive,0
73,1,0,DecisionTree,5-Hydroxyindoleacetic acid,DAN,positive,0
74,0,0,DecisionTree,6-Phosphogluconic acid,DAN,positive,0
75,0,1,DecisionTree,Acetyl-CoA,DAN,positive,0
76,1,0,DecisionTree,Acetylcarnitine,DAN,positive,0
77,2,0,DecisionTree,Acetylcholine,DAN,positive,0
78,1,1,DecisionTree,Adenosine monophosphate,DAN,positive,0
79,2,2,DecisionTree,Agmatine,DAN,positive,0
80,1,1,DecisionTree,Asparagine,DAN,positive,0
81,1,2,DecisionTree,Aspartic acid,DAN,positive,0
82,1,2,DecisionTree,Biotin,DAN,positive,0
83,0,0,DecisionTree,Carbamoyl phosphate,DAN,positive,0
84,1,0,DecisionTree,Carnitine,DAN,positive,0
85,0,0,RandomForest,2-Oxoglutaric acid,DAN,positive,0
86,0,1,RandomForest,3-Hydroxyanthranilic acid,DAN,positive,0
87,0,1,RandomForest,3-Hydroxymethylglutaric acid,DAN,positive,0
88,0,0,RandomForest,3-Phosphoglyceric acid,DAN,positive,0
89,1,1,RandomForest,4-Hydroxyproline,DAN,positive,0
90,1,0,RandomForest,5-Hydroxyindoleacetic acid,DAN,positive,0
91,0,0,RandomForest,6-Phosphogluconic acid,DAN,positive,0
92,0,1,RandomForest,Acetyl-CoA,DAN,positive,0
93,1,0,RandomForest,Acetylcarnitine,DAN,positive,0
94,2,0,RandomForest,Acetylcholine,DAN,positive,0
95,1,1,RandomForest,Adenosine monophosphate,DAN,positive,0
96,2,2,RandomForest,Agmatine,DAN,positive,0
97,1,1,RandomForest,Asparagine,DAN,positive,0
98,1,1,RandomForest,Aspartic acid,DAN,positive,0
99,1,1,RandomForest,Biotin,DAN,positive,0
100,0,0,RandomForest,Carbamoyl phosphate,DAN,positive,0
101,1,0,RandomForest,Carnitine,DAN,positive,0
102,0,3,MLP,2-Oxoglutaric acid,DAN,positive,0
103,0,1,MLP,3-Hydroxyanthranilic acid,DAN,positive,0
104,0,3,MLP,3-Hydroxymethylglutaric acid,DAN,positive,0
105,0,3,MLP,3-Phosphoglyceric acid,DAN,positive,0
106,1,2,MLP,4-Hydroxyproline,DAN,positive,0
107,1,3,MLP,5-Hydroxyindoleacetic acid,DAN,positive,0
108,0,3,MLP,6-Phosphogluconic acid,DAN,positive,0
109,0,1,MLP,Acetyl-CoA,DAN,positive,0
110,1,3,MLP,Acetylcarnitine,DAN,positive,0
111,2,3,MLP,Acetylcholine,DAN,positive,0
112,1,1,MLP,Adenosine monophosphate,DAN,positive,0
113,2,2,MLP,Agmatine,DAN,positive,0
114,1,2,MLP,Asparagine,DAN,positive,0
115,1,2,MLP,Aspartic acid,DAN,positive,0
116,1,0,MLP,Biotin,DAN,positive,0
117,0,0,MLP,Carbamoyl phosphate,DAN,positive,0
118,1,3,MLP,Carnitine,DAN,positive,0
0,0,3,Logistic_reg,"4,5-Dihydroorotic acid",DAN,positive,1
1,0,1,Logistic_reg,Adenine,DAN,positive,1
2,0,1,Logistic_reg,Adenosine diphosphate,DAN,positive,1
3,2,1,Logistic_reg,Arginine,DAN,positive,1
4,0,3,Logistic_reg,Ascorbic acid,DAN,positive,1
5,0,2,Logistic_reg,Butyric acid,DAN,positive,1
6,0,3,Logistic_reg,Cardiolipin 18:1,DAN,positive,1
7,1,1,Logistic_reg,Carnosine,DAN,positive,1
8,2,0,Logistic_reg,Cer d8:1/22:0 Cer,DAN,positive,1
9,1,0,Logistic_reg,Cholecalciferol,DAN,positive,1
10,1,3,Logistic_reg,Cholesteryl ester 17:0,DAN,positive,1
11,1,1,Logistic_reg,Citrulline,DAN,positive,1
12,1,1,Logistic_reg,Coenzyme A,DAN,positive,1
13,1,1,Logistic_reg,Creatine,DAN,positive,1
14,1,1,Logistic_reg,Creatinine,DAN,positive,1
15,1,1,Logistic_reg,Cyclic adenosine monophosphate,DAN,positive,1
16,0,1,Logistic_reg,L-Dopa,DAN,positive,1
17,0,3,SVC_rbf,"4,5-Dihydroorotic acid",DAN,positive,1
18,0,0,SVC_rbf,Adenine,DAN,positive,1
19,0,0,SVC_rbf,Adenosine diphosphate,DAN,positive,1
20,2,2,SVC_rbf,Arginine,DAN,positive,1
21,0,3,SVC_rbf,Ascorbic acid,DAN,positive,1
22,0,2,SVC_rbf,Butyric acid,DAN,positive,1
23,0,3,SVC_rbf,Cardiolipin 18:1,DAN,positive,1
24,1,1,SVC_rbf,Carnosine,DAN,positive,1
25,2,2,SVC_rbf,Cer d8:1/22:0 Cer,DAN,positive,1
26,1,2,SVC_rbf,Cholecalciferol,DAN,positive,1
27,1,3,SVC_rbf,Cholesteryl ester 17:0,DAN,positive,1
28,1,1,SVC_rbf,Citrulline,DAN,positive,1
29,1,0,SVC_rbf,Coenzyme A,DAN,positive,1
30,1,2,SVC_rbf,Creatine,DAN,positive,1
31,1,0,SVC_rbf,Creatinine,DAN,positive,1
32,1,0,SVC_rbf,Cyclic adenosine monophosphate,DAN,positive,1
33,0,1,SVC_rbf,L-Dopa,DAN,positive,1
34,0,3,SVC_poly,"4,5-Dihydroorotic acid",DAN,positive,1
35,0,0,SVC_poly,Adenine,DAN,positive,1
36,0,0,SVC_poly,Adenosine diphosphate,DAN,positive,1
37,2,1,SVC_poly,Arginine,DAN,positive,1
38,0,3,SVC_poly,Ascorbic acid,DAN,positive,1
39,0,0,SVC_poly,Butyric acid,DAN,positive,1
40,0,3,SVC_poly,Cardiolipin 18:1,DAN,positive,1
41,1,2,SVC_poly,Carnosine,DAN,positive,1
42,2,3,SVC_poly,Cer d8:1/22:0 Cer,DAN,positive,1
43,1,3,SVC_poly,Cholecalciferol,DAN,positive,1
44,1,3,SVC_poly,Cholesteryl ester 17:0,DAN,positive,1
45,1,1,SVC_poly,Citrulline,DAN,positive,1
46,1,0,SVC_poly,Coenzyme A,DAN,positive,1
47,1,1,SVC_poly,Creatine,DAN,positive,1
48,1,0,SVC_poly,Creatinine,DAN,positive,1
49,1,0,SVC_poly,Cyclic adenosine monophosphate,DAN,positive,1
50,0,2,SVC_poly,L-Dopa,DAN,positive,1
51,0,1,KNeighbors,"4,5-Dihydroorotic acid",DAN,positive,1
52,0,1,KNeighbors,Adenine,DAN,positive,1
53,0,1,KNeighbors,Adenosine diphosphate,DAN,positive,1
54,2,0,KNeighbors,Arginine,DAN,positive,1
55,0,0,KNeighbors,Ascorbic acid,DAN,positive,1
56,0,0,KNeighbors,Butyric acid,DAN,positive,1
57,0,3,KNeighbors,Cardiolipin 18:1,DAN,positive,1
58,1,0,KNeighbors,Carnosine,DAN,positive,1
59,2,2,KNeighbors,Cer d8:1/22:0 Cer,DAN,positive,1
60,1,2,KNeighbors,Cholecalciferol,DAN,positive,1
61,1,0,KNeighbors,Cholesteryl ester 17:0,DAN,positive,1
62,1,2,KNeighbors,Citrulline,DAN,positive,1
63,1,1,KNeighbors,Coenzyme A,DAN,positive,1
64,1,0,KNeighbors,Creatine,DAN,positive,1
65,1,1,KNeighbors,Creatinine,DAN,positive,1
66,1,1,KNeighbors,Cyclic adenosine monophosphate,DAN,positive,1
67,0,0,KNeighbors,L-Dopa,DAN,positive,1
68,0,0,DecisionTree,"4,5-Dihydroorotic acid",DAN,positive,1
69,0,0,DecisionTree,Adenine,DAN,positive,1
70,0,0,DecisionTree,Adenosine diphosphate,DAN,positive,1
71,2,0,DecisionTree,Arginine,DAN,positive,1
72,0,2,DecisionTree,Ascorbic acid,DAN,positive,1
